unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
0_fold0_x0,2019-06-15,2019-06-04,-0.6102567,-0.60596144,-0.6123568,-0.602633,-0.6105487,-0.5959092,-0.6001064,-0.61223465,-0.61126393,-0.60168624,-0.5934704628857753,-0.6019223655791376,0
0_fold0_x0,2019-06-16,2019-06-04,-0.590349,-0.56927377,-0.57730067,-0.5622809,-0.57817256,-0.5621858,-0.5704791,-0.5784651,-0.56267166,-0.57640076,-0.5512109494189642,-0.588399321269758,0
0_fold0_x0,2019-06-17,2019-06-04,-0.59613824,-0.55885226,-0.5597783,-0.5575486,-0.56084204,-0.5897936,-0.55348605,-0.55925536,-0.5709852,-0.5718237,-0.5241648608002051,-0.5106418164908254,0
0_fold0_x0,2019-06-18,2019-06-04,-0.6343201,-0.614723,-0.6046858,-0.6101633,-0.6051913,-0.60339075,-0.62394035,-0.59666586,-0.61663026,-0.61273795,-0.5816377991150682,-0.5934704628857753,0
101_fold0_x1,2019-06-05,2019-06-04,-0.092429586,-0.06700674,-0.06421347,-0.034811884,-0.030786727,-0.053778116,-0.050442975,-0.03375117,-0.06666981,-0.069104716,-0.017043425603278328,-0.1215524273734689,0
101_fold0_x1,2019-06-06,2019-06-04,0.19936651,0.22169861,0.18290274,0.16871125,0.18873599,0.19221255,0.1311572,0.1872546,0.16221571,0.18713321,0.312561887671938,-0.040624943951423916,0
101_fold0_x1,2019-06-07,2019-06-04,0.18994397,0.20400435,0.15156837,0.14609326,0.14270076,0.1552496,0.13580315,0.16264181,0.15287372,0.1899895,0.3393590676130125,0.2664707381732898,0
101_fold0_x1,2019-06-08,2019-06-04,-0.12618333,-0.13086703,-0.17724024,-0.1682533,-0.145571,-0.14874725,-0.13132203,-0.12021316,-0.1730466,-0.11784984,0.13248483846791737,0.2846928205332205,0
101_fold0_x1,2019-06-09,2019-06-04,-0.14603531,-0.1535438,-0.20378874,-0.18174645,-0.18451919,-0.124894254,-0.15805884,-0.15567006,-0.16231626,-0.15654753,-0.09797090902532331,-0.07599722147364224,0
101_fold0_x1,2019-06-10,2019-06-04,-0.12478558,-0.15429907,-0.1645825,-0.15270257,-0.15696235,-0.108725876,-0.13786842,-0.103577964,-0.17337249,-0.13820648,-0.17353895645915343,-0.13012752495461266,0
101_fold0_x1,2019-06-11,2019-06-04,-0.118593656,-0.13345125,-0.16603667,-0.13046557,-0.12528315,-0.10858676,-0.13867164,-0.11028984,-0.11903906,-0.11846584,-0.13816667893693504,-0.19015320802261962,0
101_fold0_x1,2019-06-12,2019-06-04,-0.08009799,-0.07495561,-0.09532089,-0.047680315,-0.038936354,-0.08017526,-0.051292356,-0.030864766,-0.05520637,-0.06590986,0.03440715988358469,-0.16549980247683105,0
101_fold0_x1,2019-06-13,2019-06-04,0.19220003,0.2198017,0.1667785,0.15825494,0.16718027,0.1700488,0.12600847,0.19048454,0.15283106,0.17579573,0.22573902466285656,-0.05509542111960414,0
101_fold0_x1,2019-06-14,2019-06-04,0.18921557,0.20533928,0.1560622,0.13746797,0.1366109,0.124104105,0.12895791,0.15968414,0.1573438,0.19806086,0.20644505510528297,0.20430128070999698,0
101_fold0_x1,2019-06-15,2019-06-04,-0.11222375,-0.1356625,-0.14240631,-0.17259058,-0.13547969,-0.13738963,-0.12971596,-0.11495437,-0.16534339,-0.12551121,-0.10333034501353826,0.18071976236185142,0
101_fold0_x1,2019-06-16,2019-06-04,-0.12509823,-0.14036125,-0.19044341,-0.18563618,-0.1809385,-0.11877447,-0.1657312,-0.16286245,-0.16514122,-0.1593028,-0.06795806749131988,-0.10547411940882423,0
101_fold0_x1,2019-06-17,2019-06-04,-0.11173144,-0.14449932,-0.14408314,-0.15725693,-0.15075724,-0.10356727,-0.16265178,-0.112528734,-0.16735639,-0.13197315,-0.06206268790428349,-0.14406205852397147,0
101_fold0_x1,2019-06-18,2019-06-04,-0.1069653,-0.1256501,-0.15530822,-0.1359187,-0.105933994,-0.11324582,-0.14299366,-0.11912724,-0.12503916,-0.11497182,0.17375249557717207,-0.11136949899586057,0
103_fold0_x2,2019-06-05,2019-06-04,0.38576886,0.33180833,0.2083198,0.29207963,0.3326388,0.46042058,0.33451337,0.31952816,0.3267929,0.35608602,0.534321705111072,0.1920397118807652,0
103_fold0_x2,2019-06-06,2019-06-04,-0.8776608,-0.8986615,-0.9922487,-0.70400435,-0.70784575,-0.79964834,-0.5830194,-0.84958804,-0.93451464,-0.82539946,-0.9834695366152951,-0.009500678732952525,0
103_fold0_x2,2019-06-07,2019-06-04,-0.9613463,-1.0173749,-1.0849674,-0.8194763,-0.93772,-1.1635135,-0.69485265,-0.9781255,-1.0224769,-0.9420496,-1.1797288164366455,-1.1914792879496627,0
103_fold0_x2,2019-06-08,2019-06-04,0.24757895,0.21854769,0.07191585,0.08497687,0.15131254,0.22240904,0.14781325,0.16672629,0.11769512,0.106409475,-1.0842067249797016,-1.2751848940086847,0
103_fold0_x2,2019-06-09,2019-06-04,0.4146686,0.31005806,0.2663399,0.23533072,0.34931445,0.41507575,0.24513386,0.28463975,0.22476663,0.28302884,0.20689283598429833,0.11599171647067587,0
103_fold0_x2,2019-06-10,2019-06-04,0.42865342,0.40406555,0.5194258,0.3518408,0.45183235,0.46502402,0.36930972,0.4301621,0.44834483,0.3464917,0.5160358589925002,0.23184608447823388,0
103_fold0_x2,2019-06-11,2019-06-04,0.39494395,0.4465767,0.61216193,0.42860103,0.5170305,0.46272412,0.4150135,0.4331811,0.47319633,0.40509582,0.4665914591989611,0.4584717513556964,0
103_fold0_x2,2019-06-12,2019-06-04,0.38956562,0.306692,0.31553125,0.24375115,0.33568156,0.47732303,0.1796064,0.32255337,0.26116204,0.25491697,0.28663760894904483,0.28247873420005554,0
103_fold0_x2,2019-06-13,2019-06-04,-0.7901426,-0.88692474,-0.8196722,-0.7263433,-0.6652959,-0.8567486,-0.67592525,-0.80221295,-0.904156,-0.8038663,-0.8544784055117233,0.0046923065215346465,0
103_fold0_x2,2019-06-14,2019-06-04,-1.0388594,-1.015331,-0.9005927,-0.81675893,-0.9538888,-1.2217228,-0.71661633,-0.9586295,-1.037003,-0.988365,-0.9857800225869559,-0.99317357769627,0
103_fold0_x2,2019-06-15,2019-06-04,0.21987858,0.18039934,0.029467493,0.11884676,0.17602901,0.11534307,0.011534169,0.24950527,0.0905139,0.1377659,-0.0329356078740825,-1.1146391259207182,0
103_fold0_x2,2019-06-16,2019-06-04,0.38652015,0.26105428,0.2505871,0.26175767,0.3295552,0.37430236,0.14238638,0.37818438,0.19906773,0.27290785,0.2769335678680699,0.23369447325556247,0
103_fold0_x2,2019-06-17,2019-06-04,0.4114375,0.39849967,0.3653856,0.34485292,0.44369835,0.42064643,0.35626042,0.45526838,0.42661875,0.282566,0.4805203889138299,0.28188460923591424,0
103_fold0_x2,2019-06-18,2019-06-04,0.41504937,0.48321998,0.5163193,0.40214878,0.47741318,0.48505953,0.35926127,0.46131045,0.44403306,0.33197564,0.31442945449387777,0.2092693358408636,0
104_fold0_x3,2019-06-05,2019-06-04,0.3034975,0.32688892,0.3717938,0.37752175,0.43352735,0.39686805,0.2885798,0.33570784,0.25392288,0.36084655,0.3910789366087268,0.7225636962755712,0
104_fold0_x3,2019-06-06,2019-06-04,0.25317207,0.3652918,0.20976548,0.24184908,0.27558333,0.41857278,0.36180538,0.20931995,0.25047368,0.37060454,-0.11090574211096328,0.706105182219188,0
104_fold0_x3,2019-06-07,2019-06-04,0.13765204,-0.020754099,-0.096146815,-0.13726872,-0.13085477,-0.016975433,-0.0022026002,-0.05355227,0.04962951,-0.061629206,-0.21531444065614477,0.522489884777662,0
104_fold0_x3,2019-06-08,2019-06-04,0.25969738,0.18834911,0.22335805,0.17115994,0.13837099,0.35252416,0.21160455,0.2013601,0.18089384,0.18886466,-0.19062666957156982,0.07605269099826549,0
104_fold0_x3,2019-06-09,2019-06-04,0.3031791,0.3237903,0.31224978,0.29569155,0.36655027,0.40556845,0.3068088,0.2588426,0.24357265,0.31614178,-0.002896743615948053,0.635642168915297,0
104_fold0_x3,2019-06-10,2019-06-04,0.334643,0.31557348,0.3595373,0.32393003,0.28032583,0.40541208,0.34748936,0.26542997,0.2977112,0.328255,0.22212200324866715,0.6024679765203995,0
104_fold0_x3,2019-06-11,2019-06-04,0.3918504,0.36263075,0.4076553,0.3290004,0.32055473,0.3802414,0.35138738,0.2633288,0.27909237,0.3548647,0.19897721785687814,0.8231149305887878,0
104_fold0_x3,2019-06-12,2019-06-04,0.44446808,0.40416306,0.42119497,0.44098777,0.35576105,0.40485352,0.37962696,0.47880423,0.30230707,0.46432206,0.09791165497939953,0.8735191298864616,0
104_fold0_x3,2019-06-13,2019-06-04,0.29943952,0.39933106,0.23678292,0.22867386,0.16151355,0.40087494,0.4060911,0.2864864,0.30967516,0.42266884,-0.19191249098222474,0.680131589723958,0
104_fold0_x3,2019-06-14,2019-06-04,0.21150984,0.07670057,-0.10818607,-0.13269883,-0.2015357,0.14016327,0.084584534,0.015726328,0.1071046,0.0058998168,-0.2873204396528216,0.21003528198851062,0
104_fold0_x3,2019-06-15,2019-06-04,0.2954762,0.27714583,0.15648776,0.17526047,-0.013530545,0.33765778,0.25314802,0.27137363,0.21572822,0.2612767,-0.14099396312028903,0.16426003976919462,0
104_fold0_x3,2019-06-16,2019-06-04,0.3253923,0.40117702,0.28901666,0.27392864,0.19166194,0.3656854,0.35043302,0.3863088,0.2742371,0.3589422,0.09508284787595868,0.3818210224520111,0
104_fold0_x3,2019-06-17,2019-06-04,0.3346845,0.37751055,0.38457566,0.31430358,0.22120471,0.37599847,0.3843484,0.31448793,0.32473236,0.3358575,0.07913866238383736,0.4643707570160585,0
104_fold0_x3,2019-06-18,2019-06-04,0.38873872,0.38136396,0.47831416,0.38320345,0.24320485,0.42946005,0.3472117,0.37077785,0.34907812,0.36833417,-0.04738616442460908,0.6160976834733419,0
112_fold0_x4,2019-06-05,2019-06-04,-0.7841938,-0.75965106,-0.76683867,-0.73569965,-0.7197777,-0.77978355,-0.7635041,-0.7389641,-0.75298876,-0.7663302,-0.6643684616328319,-0.2281267218740116,0
112_fold0_x4,2019-06-06,2019-06-04,-0.80909854,-0.8188415,-0.85952616,-0.8584311,-0.7782947,-0.86500144,-0.8471838,-0.8366937,-0.80516416,-0.82906055,-1.0065218528797746,-0.3534244899819237,0
112_fold0_x4,2019-06-07,2019-06-04,-0.91868937,-0.85955435,-0.9337884,-0.96165186,-0.7954725,-0.88851607,-0.8800336,-0.89261925,-0.87300193,-0.84889656,-1.0786792578917361,-0.2398590098302604,0
112_fold0_x4,2019-06-08,2019-06-04,-0.8099897,-0.8087289,-0.89227533,-0.9203266,-0.7675863,-0.8131498,-0.8418491,-0.8195113,-0.8263077,-0.8263985,-1.1129559423129336,-0.35748861587526487,0
112_fold0_x4,2019-06-09,2019-06-04,-0.7777693,-0.75644743,-0.81750894,-0.8079802,-0.70116055,-0.75752807,-0.762295,-0.7756125,-0.74229294,-0.7675213,-0.8350617491531578,-0.1415531721837834,0
112_fold0_x4,2019-06-10,2019-06-04,-0.7680986,-0.7351976,-0.7782784,-0.7649477,-0.7105211,-0.70057863,-0.7043912,-0.7316634,-0.69220215,-0.73663473,-0.7977944815274262,-0.15949667141098742,0
112_fold0_x4,2019-06-11,2019-06-04,-0.75976914,-0.7589171,-0.827294,-0.79522574,-0.7186441,-0.74814916,-0.7623806,-0.75817776,-0.75022185,-0.73826015,-1.0013841842976263,-0.13580205063660264,0
112_fold0_x4,2019-06-12,2019-06-04,-0.7445188,-0.76194346,-0.83229387,-0.7618491,-0.71036327,-0.74960816,-0.76264423,-0.7552408,-0.75103873,-0.740505,-0.9536882162663404,-0.12245944864714318,0
112_fold0_x4,2019-06-13,2019-06-04,-0.7855434,-0.7851256,-0.87965536,-0.86503184,-0.8136959,-0.84342104,-0.82660604,-0.8688865,-0.8199006,-0.76828134,-1.1282155848181201,-0.0556697570792169,0
112_fold0_x4,2019-06-14,2019-06-04,-0.88027513,-0.8060733,-0.9810248,-0.9563479,-0.7983552,-0.8727667,-0.85223037,-0.90554214,-0.85953957,-0.785697,-1.1138761217604827,-0.09186348201614136,0
112_fold0_x4,2019-06-15,2019-06-04,-0.7892425,-0.79166293,-0.9128206,-0.8954593,-0.76277226,-0.8044819,-0.8421848,-0.8250184,-0.8093366,-0.7985379,-0.9061456114763123,-1.160115138999816,0
112_fold0_x4,2019-06-16,2019-06-04,-0.7718907,-0.76288664,-0.83612764,-0.8061985,-0.7320057,-0.7471262,-0.7652298,-0.78267956,-0.7490878,-0.77399087,-0.6869128580977807,-0.2971401804401811,0
112_fold0_x4,2019-06-17,2019-06-04,-0.7672272,-0.75205207,-0.8170269,-0.79403764,-0.75497675,-0.7054546,-0.7136247,-0.7596606,-0.7014553,-0.76820624,-0.6946577017813174,-0.2913890588930003,0
112_fold0_x4,2019-06-18,2019-06-04,-0.7622593,-0.77866316,-0.8593881,-0.8105346,-0.74512655,-0.7432843,-0.77614844,-0.7592983,-0.76462275,-0.7722994,-0.6249541086294862,-0.3604025174591698,0
119_fold0_x5,2019-06-05,2019-06-04,-1.1499301,-1.2448661,-1.1776458,-1.1532007,-1.0588574,-1.1490587,-1.2393252,-1.1469166,-1.1578609,-1.1953769,-1.3168038289567625,-0.8414008734890829,0
119_fold0_x5,2019-06-06,2019-06-04,-1.1452878,-1.2994574,-1.2481086,-1.3209679,-1.1669124,-1.1759293,-1.3674669,-1.2380695,-1.2083482,-1.3118575,-1.5140034743825945,-0.8055185118797169,0
119_fold0_x5,2019-06-07,2019-06-04,-1.1268094,-1.2349553,-1.2359077,-1.279196,-1.2192053,-1.158413,-1.3334041,-1.1700885,-1.1508743,-1.2634548,-1.5303728850740468,-1.2362985304742105,0
119_fold0_x5,2019-06-08,2019-06-04,-1.0707155,-1.1039879,-1.1501647,-1.1388316,-1.1093148,-1.0781189,-1.1188803,-1.0848714,-1.0306755,-1.0724225,-1.430929673519885,-1.290927125873085,0
119_fold0_x5,2019-06-09,2019-06-04,-1.0842798,-1.0835737,-1.1619763,-1.1469419,-1.1257268,-1.0708449,-1.1125278,-1.1194637,-1.0603895,-1.136593,-1.2868251892361169,-0.7980430198777655,0
119_fold0_x5,2019-06-10,2019-06-04,-1.1700025,-1.1453571,-1.162892,-1.1842992,-1.1577599,-1.1550341,-1.1622348,-1.1057441,-1.1245251,-1.158678,-1.2114568955138802,-0.7817119450427336,0
119_fold0_x5,2019-06-11,2019-06-04,-1.147027,-1.1417077,-1.1992787,-1.1526909,-1.1609671,-1.1628091,-1.0609035,-1.101133,-1.1459242,-1.1233206,-1.4005676752350367,-0.7660709156232662,0
119_fold0_x5,2019-06-12,2019-06-04,-1.1354457,-1.2139711,-1.2243196,-1.1510569,-1.1851542,-1.1496758,-1.1434499,-1.1361406,-1.1696002,-1.1848694,-1.382933181281716,-0.7649208399306584,0
119_fold0_x5,2019-06-13,2019-06-04,-1.1393257,-1.3330333,-1.3012395,-1.2735884,-1.3072115,-1.170658,-1.3769228,-1.2499642,-1.2105973,-1.3434869,-1.534321478285334,-0.7792584502318367,0
119_fold0_x5,2019-06-14,2019-06-04,-1.1316261,-1.2857286,-1.2933512,-1.2483575,-1.2995014,-1.1325705,-1.3595413,-1.1886511,-1.1602807,-1.3271625,-1.5505758814075252,-1.168827423174548,0
119_fold0_x5,2019-06-15,2019-06-04,-1.0920691,-1.1450596,-1.1945293,-1.1301293,-1.1716202,-1.0654899,-1.1586815,-1.1048796,-1.0414884,-1.1334786,-1.2947607115151112,-1.2483743252465933,0
119_fold0_x5,2019-06-16,2019-06-04,-1.1068572,-1.1875873,-1.2099133,-1.1730374,-1.1768363,-1.0843891,-1.1416869,-1.1387811,-1.0785655,-1.1851985,-1.134286816539891,-0.8605688016992142,0
119_fold0_x5,2019-06-17,2019-06-04,-1.186073,-1.1858108,-1.2528486,-1.2280946,-1.2551317,-1.1788148,-1.1779156,-1.1382605,-1.1485984,-1.2193513,-1.098826149351148,-0.8360721894466664,0
119_fold0_x5,2019-06-18,2019-06-04,-1.1712646,-1.190504,-1.2396282,-1.170792,-1.2040788,-1.1881241,-1.0995365,-1.1305491,-1.1704485,-1.1571875,-1.2441957168967845,-0.8258748516388764,0
12_fold0_x6,2019-06-05,2019-06-04,0.6879196,0.65687275,0.60277396,0.6014933,0.5998572,0.6979352,0.6459015,0.58954275,0.6504676,0.6609427,0.7077452515221757,0.9713594084866132,0
12_fold0_x6,2019-06-06,2019-06-04,-0.05944723,0.020566612,0.082321465,0.17270425,0.06311333,0.11858563,0.18058084,0.09498767,0.09080391,0.08094907,0.15541082740621162,0.8731181077545247,0
12_fold0_x6,2019-06-07,2019-06-04,-0.22140887,-0.3049636,-0.23649728,-0.08530682,-0.16099614,-0.2299994,-0.06653994,-0.18067968,-0.22127928,-0.24248227,-0.10383704952568856,0.20507726277632302,0
12_fold0_x6,2019-06-08,2019-06-04,0.3383179,0.5294709,0.51683784,0.50853664,0.45805532,0.5245471,0.4977871,0.536451,0.48581076,0.43498126,-0.26102313069703015,-0.28558345588005224,0
12_fold0_x6,2019-06-09,2019-06-04,0.66532046,0.71231985,0.7564049,0.74435127,0.6465043,0.6717663,0.71606255,0.6808075,0.7048345,0.673396,0.9069567780066885,0.9287881781693749,0
12_fold0_x6,2019-06-10,2019-06-04,0.6889925,0.6910498,0.77451515,0.67440206,0.586112,0.68540025,0.6783195,0.7617483,0.70115185,0.68579406,0.9517111483401955,1.3463137062807509,0
12_fold0_x6,2019-06-11,2019-06-04,0.67301005,0.7376971,0.81782836,0.7223334,0.64485157,0.6746099,0.71641254,0.74511516,0.7208667,0.7000948,0.9719051934906803,1.3894307216020565,0
12_fold0_x6,2019-06-12,2019-06-04,0.6847459,0.61772597,0.6233778,0.5610521,0.55144197,0.6579962,0.5344814,0.601936,0.5659609,0.5770008,1.150376889820641,1.26007967563814,0
12_fold0_x6,2019-06-13,2019-06-04,-0.01703474,-0.009100825,0.11321753,0.0995595,0.05485241,0.072584,0.11261597,0.09663032,0.0744624,0.061261624,0.30604748852874725,1.2207831553453046,0
12_fold0_x6,2019-06-14,2019-06-04,-0.32387498,-0.32314384,-0.20969492,-0.13704807,-0.19584301,-0.24952552,-0.12453067,-0.17453387,-0.2112423,-0.2919009,-0.04980433412303988,0.20889775780479314,0
12_fold0_x6,2019-06-15,2019-06-04,0.34015548,0.4988736,0.43692195,0.48483783,0.42283833,0.4507615,0.37796372,0.5366305,0.44474125,0.44755527,0.8032576272339284,-0.25392792564415706,0
12_fold0_x6,2019-06-16,2019-06-04,0.65603685,0.67719805,0.6809107,0.7214272,0.63116264,0.64138734,0.6436611,0.6968192,0.6997848,0.65466857,1.249709760560864,0.6995584764611684,0
12_fold0_x6,2019-06-17,2019-06-04,0.676173,0.70620257,0.6732816,0.6717248,0.5807634,0.6488707,0.68258446,0.7390541,0.681784,0.65950584,0.6679029462252731,1.3626872564027657,0
12_fold0_x6,2019-06-18,2019-06-04,0.673418,0.75449586,0.7340634,0.70918334,0.6506026,0.66579837,0.655082,0.7739551,0.7064869,0.65102077,0.7066536815140414,0.8540156326121742,0
124_fold0_x7,2019-06-05,2019-06-04,0.97596323,0.9507425,0.881847,0.93161154,0.9698638,0.96521735,0.9286504,0.9247081,0.9397851,0.9531802,0.9418412357600267,0.2035891205175492,0
124_fold0_x7,2019-06-06,2019-06-04,0.23168826,0.15173054,0.10412407,0.28743574,0.21387756,0.24734816,0.34602854,0.19001591,0.19030648,0.18681401,0.24922185702085087,0.22227002202358834,0
124_fold0_x7,2019-06-07,2019-06-04,0.13575071,0.036383092,-0.014287949,0.167772,0.03559625,-0.002099216,0.23144901,0.05494082,0.07528299,0.030186117,0.1113254313999361,-0.8068907884274372,0
124_fold0_x7,2019-06-08,2019-06-04,0.9377141,0.9137956,0.9157776,0.89757425,0.95366263,0.9449803,0.87410057,0.90587515,0.92776287,0.8592822,0.4809505970766797,-0.8392615108844669,0
124_fold0_x7,2019-06-09,2019-06-04,0.9905391,0.9518404,0.9828732,0.9625543,1.0068225,1.0023863,0.9432713,0.9282386,0.9816587,0.96924883,0.9375631667128421,0.2651933147970065,0
124_fold0_x7,2019-06-10,2019-06-04,0.998666,0.96190464,1.0497489,0.92117417,0.99396837,0.98705304,0.90547234,0.98508656,0.97222686,0.9736793,0.9916094390089399,0.25150349384601595,0
124_fold0_x7,2019-06-11,2019-06-04,0.97424215,0.98880124,1.0907967,0.95342416,1.0337372,1.0037924,0.97637016,0.9730663,0.98499084,0.9967371,0.9522512037748423,0.28957830836595827,0
124_fold0_x7,2019-06-12,2019-06-04,0.9710587,0.9645733,0.96745807,0.9108718,0.99787045,1.0051976,0.87279874,0.9524474,0.93937755,0.95547014,0.9924650528183769,0.3219490308229879,0
124_fold0_x7,2019-06-13,2019-06-04,0.25380412,0.15440857,0.20792669,0.26872227,0.24659258,0.24299279,0.296517,0.22922403,0.21965915,0.22439742,0.2680453608284628,0.2602022342419579,0
124_fold0_x7,2019-06-14,2019-06-04,0.05422443,0.029315293,0.09389657,0.16708863,0.036914766,0.020383358,0.219706,0.085134864,0.07852316,0.015801251,0.16152144155356793,-0.31805009863581807,0
124_fold0_x7,2019-06-15,2019-06-04,0.91309494,0.8992249,0.8858429,0.9094667,0.98314786,0.9252317,0.81723636,0.94204813,0.9249253,0.89745146,0.9837663124224351,-0.3554119016478963,0
124_fold0_x7,2019-06-16,2019-06-04,0.9702186,0.9459559,0.9925804,0.9761879,1.006421,1.0143806,0.91233814,0.98562425,0.9757803,0.9734752,0.9983117471828624,0.519881025406059,0
124_fold0_x7,2019-06-17,2019-06-04,0.9900866,0.9635811,0.9582808,0.91525674,1.0053024,0.99159765,0.9284277,1.0034631,0.971685,0.9498657,0.9911816321042215,0.5563872146087002,0
124_fold0_x7,2019-06-18,2019-06-04,0.9886211,0.9860965,1.027195,0.94127005,1.0298245,1.014997,0.9479357,0.99813735,0.98126584,0.9628564,0.9974561333734256,0.586333697938992,0
125_fold0_x8,2019-06-05,2019-06-04,-1.3255079,-1.2747515,-1.2554663,-1.1309724,-0.95057344,-1.1692019,-1.1920307,-1.2533629,-1.2453347,-1.2157764,-1.2418694136206687,-0.8822402294182922,0
125_fold0_x8,2019-06-06,2019-06-04,-1.2262443,-1.2527884,-1.2818053,-1.2118232,-0.9403169,-1.1054972,-1.1426251,-1.2485924,-1.1346105,-1.2134407,-1.3389122093578179,-0.9659634257405386,0
125_fold0_x8,2019-06-07,2019-06-04,-1.0856688,-1.2291249,-1.2805793,-1.2720588,-1.0243071,-1.0673254,-1.1649733,-1.2621809,-1.049642,-1.1828688,-1.369357008020453,-0.9241018275794154,0
125_fold0_x8,2019-06-08,2019-06-04,-0.8809727,-1.1815,-1.1956425,-1.2161144,-0.9875536,-0.9582851,-1.0690497,-1.2555224,-0.95992243,-1.1293857,-1.306564610778768,-1.005922223985247,0
125_fold0_x8,2019-06-09,2019-06-04,-1.1561229,-1.1506202,-1.2619119,-1.3185974,-1.1476953,-0.9821309,-1.2540036,-1.2661939,-1.1429591,-1.1720165,-1.300856211029524,-1.01924182340015,0
125_fold0_x8,2019-06-10,2019-06-04,-1.337718,-1.2136201,-1.3262229,-1.3671218,-1.2349777,-1.2117918,-1.4043128,-1.2496545,-1.3311819,-1.3005377,-1.1790770163789839,-1.0249502231493939,0
125_fold0_x8,2019-06-11,2019-06-04,-1.2630897,-1.0768148,-1.1012871,-1.1834693,-1.0773932,-1.1168997,-1.0752622,-1.1971585,-1.1178617,-1.0738841,-1.226647014289351,-0.8042254328452897,0
125_fold0_x8,2019-06-12,2019-06-04,-1.2586149,-1.0928713,-0.9166601,-0.90798086,-0.8334598,-1.1102091,-0.90378135,-1.0651352,-1.0258235,-0.9454395,-0.7090854370245552,-0.5092914458010127,0
125_fold0_x8,2019-06-13,2019-06-04,-1.2152157,-1.0319939,-1.0238816,-0.9586779,-0.9393898,-1.0973549,-0.95266354,-1.1175858,-1.0415903,-1.0378717,-0.8917542290003655,-0.4674298476398895,0
125_fold0_x8,2019-06-14,2019-06-04,-1.049826,-1.127329,-1.1365528,-1.0928344,-0.9612101,-1.0256653,-0.95479447,-1.1480641,-0.9681957,-1.015039,-0.9088794282480978,-0.6405846400336263,0
125_fold0_x8,2019-06-15,2019-06-04,-0.904555,-1.032758,-1.1492101,-1.1170931,-1.0021682,-0.963506,-0.9205883,-1.1836221,-0.91368926,-0.938253,-0.42556824947876626,-0.6995714374424818,0
125_fold0_x8,2019-06-16,2019-06-04,-1.1676452,-1.0019113,-1.2670522,-1.2372191,-1.1372463,-1.0352628,-1.0542403,-1.2447081,-1.0666744,-1.0355557,-0.24289945750295594,-0.9849914249046853,0
125_fold0_x8,2019-06-17,2019-06-04,-1.3754165,-1.0802823,-1.306906,-1.4060637,-1.2978122,-1.2614613,-1.2616239,-1.3134029,-1.2749082,-1.1706187,0.42117771332577125,-1.0458810222299555,0
125_fold0_x8,2019-06-18,2019-06-04,-1.2649901,-0.93127865,-1.0916288,-1.2113173,-1.1097283,-1.1164825,-1.0388336,-1.191653,-1.1714709,-0.8881999,0.3983441143287949,-1.0325614228150528,0
