unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
T000002,2005-08-31,2004-12-31,95342.125,96935.734,98130.85,90745.15,93679.9,91829.93,91533.3,94459.44,83880.0,92572.29,87455.0,0,83880.0
T000002,2005-09-30,2004-12-31,100287.125,96157.6,100550.195,91605.55,91699.586,94593.15,91194.945,93379.5,83259.0,91150.34,87126.0,0,83259.0
T000002,2005-10-31,2004-12-31,116691.29,119463.055,124315.1,111096.266,115226.75,116441.5,120100.3,119081.375,114520.0,113889.63,113382.0,0,114520.0
T000002,2005-11-30,2004-12-31,107857.766,110201.47,120088.94,96877.86,110274.32,108358.336,107923.94,112189.66,102524.0,113245.1,109339.0,0,102524.0
T000002,2005-12-31,2004-12-31,99110.6,98575.97,103660.44,92347.0,105361.33,95210.74,93610.945,94636.64,88651.0,99087.08,91099.0,0,88651.0
T000003,2005-01-31,2004-12-31,28222.102,24283.77,26226.764,21904.875,24065.672,22358.91,22044.363,24304.697,18483.0,24527.451,25621.0,0,18483.0
T000003,2005-02-28,2004-12-31,27484.793,22914.547,26887.238,22191.85,21651.094,22669.986,20719.195,22156.207,17834.0,25022.305,19333.0,0,17834.0
T000003,2005-03-31,2004-12-31,28911.398,28602.453,28390.2,24474.193,27507.15,24665.715,24140.096,27001.426,22495.0,25863.502,29124.0,0,22495.0
T000003,2005-04-30,2004-12-31,21914.592,21915.395,21629.13,23655.576,24064.926,26258.977,24254.676,21241.469,21858.0,22132.947,26206.0,0,21858.0
T000003,2005-05-31,2004-12-31,20512.361,20544.463,20698.848,23541.451,23574.318,24837.395,23383.133,19704.355,21350.0,19207.025,24662.0,0,21350.0
T000003,2005-06-30,2004-12-31,22371.957,19437.371,20835.553,23892.357,21589.604,24951.527,22387.352,19180.0,20408.0,18153.19,20063.0,0,20408.0
T000003,2005-07-31,2004-12-31,25898.854,23718.605,24985.336,23387.264,25534.74,26353.824,25210.04,23178.184,22860.0,22412.162,24784.0,0,22860.0
T000003,2005-08-31,2004-12-31,25430.715,24494.271,24163.992,22645.592,20170.066,25263.326,24127.24,23386.627,22023.0,23300.89,23189.0,0,22023.0
T000003,2005-09-30,2004-12-31,24256.938,22609.736,23443.771,23168.16,18140.637,24109.12,20847.807,21492.91,18363.0,20275.346,20031.0,0,18363.0
T000003,2005-10-31,2004-12-31,30337.758,29735.768,31845.863,27098.4,28515.72,28389.387,30699.012,29569.957,29069.0,27277.467,31092.0,0,29069.0
T000003,2005-11-30,2004-12-31,31458.318,31498.832,33133.555,30173.16,29440.041,30676.623,31666.229,31816.059,30067.0,30600.857,33325.0,0,30067.0
T000003,2005-12-31,2004-12-31,31640.455,30338.764,32698.807,28595.191,29306.102,30795.473,30471.176,30202.193,29115.0,29590.316,31412.0,0,29115.0
T000004,2005-01-31,2004-12-31,44718.72,41718.203,40465.586,33216.188,39780.773,35023.816,34517.113,39609.254,29411.0,37538.883,44171.0,0,29411.0
T000004,2005-02-28,2004-12-31,40599.13,34303.44,38990.746,31733.662,30957.143,33105.242,30372.986,31313.625,26341.0,34488.977,28694.0,0,26341.0
T000004,2005-03-31,2004-12-31,41589.43,39806.137,39717.08,34751.62,39777.805,34583.516,33639.594,37435.566,30827.0,36468.39,41972.0,0,30827.0
T000004,2005-04-30,2004-12-31,33774.33,34033.64,32087.287,35207.914,40525.016,38607.008,36617.777,32123.969,33259.0,34393.49,44119.0,0,33259.0
T000004,2005-05-31,2004-12-31,31497.09,33150.445,31116.172,35287.46,36902.508,37799.598,34373.094,31284.027,31008.0,29664.566,39822.0,0,31008.0
T000004,2005-06-30,2004-12-31,37373.934,33708.523,33180.16,35568.78,40141.18,38413.453,37763.68,32553.576,34999.0,29946.492,47412.0,0,34999.0
T000004,2005-07-31,2004-12-31,40061.055,36014.227,36712.516,36045.727,39537.34,38903.402,37698.586,34723.094,34627.0,34752.87,46414.0,0,34627.0
T000004,2005-08-31,2004-12-31,36182.18,34972.4,34427.44,36218.34,34402.895,34596.016,32114.348,33207.293,28247.0,32766.836,39951.0,0,28247.0
T000004,2005-09-30,2004-12-31,44155.137,44383.258,40740.45,37254.918,43007.477,40798.707,40376.02,41818.14,37291.0,37963.727,49662.0,0,37291.0
T000004,2005-10-31,2004-12-31,44849.89,44548.27,45724.652,40693.652,46219.54,42452.38,43289.836,44757.918,40748.0,40354.895,49482.0,0,40748.0
T000004,2005-11-30,2004-12-31,43604.938,40705.46,43753.797,42565.15,41096.06,42747.617,40779.703,41991.855,38102.0,40351.65,43546.0,0,38102.0
T000004,2005-12-31,2004-12-31,47686.297,46443.695,46784.805,44155.523,47070.18,46823.484,45938.13,44815.86,44080.0,45199.36,50332.0,0,44080.0
T000005,2005-01-31,2004-12-31,37746.4,32682.443,36797.16,31608.04,31938.197,31547.816,29559.027,33185.51,25229.0,33235.812,39292.0,0,25229.0
T000005,2005-02-28,2004-12-31,44707.87,38181.438,44457.773,37153.5,34897.203,39618.824,37984.547,35869.504,35097.0,39330.82,32350.0,0,35097.0
T000005,2005-03-31,2004-12-31,49812.95,47465.95,49516.64,42006.406,45311.336,44407.812,44674.508,45471.508,43390.0,43235.117,48773.0,0,43390.0
T000005,2005-04-30,2004-12-31,31439.605,32575.69,32168.287,35908.05,36697.426,39280.3,38229.36,32258.959,35497.0,33786.15,42371.0,0,35497.0
T000005,2005-05-31,2004-12-31,27139.594,26507.992,28085.611,31463.627,28908.193,33856.688,31229.807,26161.574,28997.0,26924.363,32204.0,0,28997.0
T000005,2005-06-30,2004-12-31,29979.283,26516.414,28086.516,29511.945,29193.035,32440.703,29573.832,25151.799,26972.0,26030.875,30396.0,0,26972.0
T000005,2005-07-31,2004-12-31,34820.867,31714.162,34471.617,30932.66,32010.521,34314.098,33861.16,30578.842,30903.0,31201.559,34089.0,0,30903.0
T000005,2005-08-31,2004-12-31,34313.11,33747.168,33827.586,33166.723,33071.65,34496.54,33091.703,32403.791,30505.0,31542.742,34031.0,0,30505.0
T000005,2005-09-30,2004-12-31,37359.188,36188.355,36059.03,33627.617,30983.008,34476.99,32188.447,35214.055,29602.0,32181.656,34931.0,0,29602.0
T000005,2005-10-31,2004-12-31,47702.19,47591.855,49333.15,39886.547,44198.477,45861.92,47481.96,46843.26,45487.0,44875.18,50028.0,0,45487.0
T000005,2005-11-30,2004-12-31,48037.508,47682.094,50456.234,41886.164,44724.13,47997.773,45980.87,47456.04,44267.0,48112.21,47097.0,0,44267.0
T000005,2005-12-31,2004-12-31,38388.13,38447.375,41393.656,36792.773,35169.297,37787.816,37319.17,38812.945,35341.0,38004.305,39039.0,0,35341.0
T000006,2005-01-31,2004-12-31,13451.164,11527.719,13414.882,12279.281,11163.235,12235.883,10610.371,11098.17,8716.0,12198.477,13921.0,0,8716.0
T000006,2005-02-28,2004-12-31,16278.414,14090.433,16778.47,13467.543,11650.96,14756.815,14005.542,12584.229,12866.0,15024.5,11658.0,0,12866.0
T000006,2005-03-31,2004-12-31,19470.4,17920.768,19478.2,14588.583,16574.85,16805.152,16024.571,16980.736,15278.0,18226.104,19017.0,0,15278.0
T000006,2005-04-30,2004-12-31,13513.043,14593.416,13983.286,13565.965,16335.977,16885.256,17007.836,13786.065,16094.0,14496.277,21023.0,0,16094.0
T000006,2005-05-31,2004-12-31,11346.667,11478.016,12551.549,13409.918,13767.379,15310.404,13463.374,11603.865,12604.0,10857.419,15987.0,0,12604.0
T000006,2005-06-30,2004-12-31,12110.12,10951.473,11611.222,13713.307,12628.364,14066.681,12348.73,10458.4,11279.0,10873.971,14039.0,0,11279.0
T000006,2005-07-31,2004-12-31,13615.995,12317.93,14202.907,13814.226,13483.794,13489.883,13227.428,11921.128,11900.0,11800.536,14740.0,0,11900.0
T000006,2005-08-31,2004-12-31,14458.271,14162.173,14907.086,13963.517,12679.129,14860.77,14169.84,13600.748,13052.0,12752.132,15158.0,0,13052.0
T000006,2005-09-30,2004-12-31,16729.213,16543.344,16758.924,15013.781,15442.845,15761.814,15309.916,16433.992,14109.0,13888.192,17561.0,0,14109.0
T000006,2005-10-31,2004-12-31,23193.934,23572.172,23516.578,22458.07,21373.244,23260.006,23181.438,23456.793,22453.0,21616.566,25464.0,0,22453.0
T000006,2005-11-30,2004-12-31,19458.074,20188.906,21677.309,18661.145,20367.81,20015.79,19284.186,19963.28,18568.0,20393.123,21276.0,0,18568.0
T000006,2005-12-31,2004-12-31,14282.45,14270.235,15390.424,13584.22,12986.548,14649.003,13615.856,14378.361,12742.0,13454.852,14781.0,0,12742.0
T000007,2005-01-31,2004-12-31,112799.47,99042.13,99379.8,92403.984,105765.06,96466.52,84026.945,94549.2,68062.0,97217.08,115957.0,0,68062.0
T000007,2005-02-28,2004-12-31,108008.57,93729.39,106465.164,87928.03,104568.055,96839.93,81340.516,91276.15,69725.0,99698.805,89686.0,0,69725.0
T000007,2005-03-31,2004-12-31,111529.84,108190.11,106441.234,113095.39,111658.52,98713.48,89680.5,100794.164,82260.0,98115.375,111183.0,0,82260.0
T000007,2005-04-30,2004-12-31,77667.11,77799.54,76192.24,109566.945,105715.9,105165.25,92590.555,76596.98,82091.0,85897.19,86179.0,0,82091.0
T000007,2005-05-31,2004-12-31,77046.62,82610.6,78022.01,108837.766,103005.586,104938.875,94876.17,79535.47,86365.0,89128.83,87988.0,0,86365.0
T000007,2005-06-30,2004-12-31,87065.14,86444.47,82680.805,109639.09,102466.27,105194.016,96823.09,87824.99,88358.0,86581.07,90343.0,0,88358.0
T000007,2005-07-31,2004-12-31,101755.01,95702.57,102543.06,112170.67,106188.65,114585.52,108186.83,100247.3,98811.0,108461.9,92029.0,0,98811.0
T000007,2005-08-31,2004-12-31,113404.75,115290.0,112608.3,115362.66,121275.56,118797.77,113547.8,113293.234,103276.0,118920.92,98053.0,0,103276.0
T000007,2005-09-30,2004-12-31,124836.78,129941.836,122664.21,122452.59,128036.95,125408.61,124104.586,123366.28,115749.0,115462.53,113458.0,0,115749.0
T000007,2005-10-31,2004-12-31,108566.05,104375.984,117551.984,119713.32,115382.76,120268.81,107013.86,104125.35,98557.0,114202.5,94237.0,0,98557.0
T000007,2005-11-30,2004-12-31,113588.34,119022.81,125914.25,120702.79,131901.47,125207.77,116782.49,113831.305,109364.0,126632.0,115049.0,0,109364.0
T000007,2005-12-31,2004-12-31,129987.79,132184.9,134089.16,130837.8,131459.9,133990.7,128732.62,128521.12,123632.0,121022.234,116686.0,0,123632.0
T000008,2005-01-31,2004-12-31,55780.773,53399.445,51841.58,41734.777,51450.79,41307.8,42158.3,52449.934,37006.0,52541.633,53643.0,0,37006.0
T000008,2005-02-28,2004-12-31,54017.94,50135.098,54571.258,39485.086,47592.1,40750.12,41280.473,47271.59,37513.0,50563.72,46151.0,0,37513.0
T000008,2005-03-31,2004-12-31,47685.39,47712.113,46389.445,44334.953,44378.785,42170.86,40478.94,46082.08,37622.0,43143.75,42506.0,0,37622.0
T000008,2005-04-30,2004-12-31,40274.17,42608.684,38932.836,46781.355,46315.168,47231.062,48190.54,40432.0,44722.0,39290.93,51457.0,0,44722.0
T000008,2005-05-31,2004-12-31,38821.65,40395.805,38081.938,45913.184,42426.08,43986.02,41798.996,38292.37,38076.0,38313.16,50832.0,0,38076.0
T000008,2005-06-30,2004-12-31,43684.93,42003.527,41864.758,48059.426,42842.242,45742.402,45041.72,39794.023,41469.0,37662.43,57555.0,0,41469.0
T000008,2005-07-31,2004-12-31,55471.633,52179.734,53522.39,52615.613,51333.715,52327.203,53891.645,51422.234,49663.0,51399.0,57983.0,0,49663.0
T000008,2005-08-31,2004-12-31,59582.477,60688.61,56390.625,56229.508,57239.797,56174.273,56462.395,58877.766,52703.0,55915.305,61937.0,0,52703.0
T000008,2005-09-30,2004-12-31,52266.773,51287.62,51433.688,50078.016,45886.707,48828.348,48669.797,49764.64,44670.0,43415.883,52034.0,0,44670.0
T000008,2005-10-31,2004-12-31,53889.41,53439.76,56735.664,49717.043,46073.945,53085.387,52303.926,53562.656,48786.0,51346.508,57183.0,0,48786.0
T000008,2005-11-30,2004-12-31,57982.03,58291.582,63378.43,53330.777,53956.984,56530.25,58661.086,59269.375,55822.0,59417.17,53115.0,0,55822.0
T000008,2005-12-31,2004-12-31,56977.17,55292.453,57919.27,52232.34,54719.887,51425.582,54023.51,53973.254,51138.0,53003.17,58084.0,0,51138.0
T000009,2005-01-31,2004-12-31,27423.475,22352.117,25528.953,26460.426,20933.559,23841.809,22274.07,22570.053,16766.002,24089.668,24135.0,0,16766.0
T000009,2005-02-28,2004-12-31,29705.125,26545.578,29851.152,26559.527,23155.03,25129.457,24998.816,23759.635,21313.0,27375.324,28869.0,0,21313.0
T000009,2005-03-31,2004-12-31,31512.742,31647.473,31681.635,30664.373,31837.111,29703.273,29190.197,30847.816,26050.0,29599.387,33975.0,0,26050.0
T000009,2005-04-30,2004-12-31,26110.824,27764.086,27667.955,31070.93,33830.97,34140.453,34790.63,28613.24,31636.0,27663.6,34869.0,0,31636.0
T000009,2005-05-31,2004-12-31,25816.383,32025.523,27467.791,31918.352,35344.008,32727.938,33067.863,28898.15,30150.0,26591.55,40199.0,0,30150.0
T000009,2005-06-30,2004-12-31,27724.557,27566.5,26846.188,33172.535,31851.129,32970.727,33095.504,26272.729,30721.0,25323.166,29526.0,0,30721.0
T000009,2005-07-31,2004-12-31,30169.434,28923.031,30516.111,31269.223,28795.371,32866.258,31066.113,26827.594,27917.0,28465.545,28405.0,0,27917.0
T000009,2005-08-31,2004-12-31,31914.137,34811.04,32982.28,30341.877,32744.549,29687.379,30612.205,31897.432,27909.0,30732.434,25474.0,0,27909.0
T000009,2005-09-30,2004-12-31,33424.066,34135.63,33967.145,29366.768,31802.617,31278.87,30167.23,31903.375,27280.0,31425.406,29863.0,0,27280.0
T000009,2005-10-31,2004-12-31,35429.766,36039.805,38198.23,32865.215,36859.49,33899.215,36059.125,35483.727,34167.0,34369.992,40207.0,0,34167.0
T000009,2005-11-30,2004-12-31,32427.035,31009.164,35861.71,32811.44,31255.984,33357.27,31893.895,33110.97,29644.0,33254.273,35064.0,0,29644.0
T000009,2005-12-31,2004-12-31,35240.28,36691.36,37277.395,33057.895,38088.188,35751.44,34364.773,34684.305,33120.0,32254.383,40463.0,0,33120.0
T000010,2005-01-31,2004-12-31,45593.5,34180.383,40303.85,30611.55,25504.426,34158.066,33588.258,30998.328,19969.002,35980.703,42725.0,0,19969.0
T000010,2005-02-28,2004-12-31,45995.035,33342.105,45339.07,30397.82,29338.287,34378.258,33212.21,31049.73,23875.0,33092.93,30387.0,0,23875.0
T000010,2005-03-31,2004-12-31,47063.42,39761.81,42207.363,36812.45,42953.047,39518.383,37922.83,39633.652,31075.0,34751.95,49847.0,0,31075.0
T000010,2005-04-30,2004-12-31,36702.867,29950.152,33857.25,39451.492,33411.797,41623.086,38040.684,31811.588,30758.0,32416.809,42913.0,0,30758.0
T000010,2005-05-31,2004-12-31,41280.656,34402.867,36976.137,47145.67,39836.5,44951.44,41362.086,37941.35,34589.0,30182.02,50758.0,0,34589.0
T000010,2005-06-30,2004-12-31,53190.555,46908.926,44568.855,48619.523,52640.17,57311.918,56678.03,47126.75,53278.0,36458.566,55060.0,0,53278.0
T000010,2005-07-31,2004-12-31,49754.78,37330.434,43777.3,42446.008,37454.723,42588.805,41466.754,38703.72,35084.0,33971.79,43856.0,0,35084.0
T000010,2005-08-31,2004-12-31,50323.39,45066.797,44778.336,43012.285,40846.637,40738.71,43775.133,42359.184,38853.0,38840.43,40969.0,0,38853.0
T000010,2005-09-30,2004-12-31,49889.43,45467.0,45664.09,36795.87,43939.844,44876.617,41686.395,41514.086,36033.0,34268.33,39583.0,0,36033.0
T000010,2005-10-31,2004-12-31,48717.883,40447.367,48780.08,37804.477,45152.723,47504.18,41977.332,43066.68,37599.0,34529.914,42535.0,0,37599.0
T000010,2005-11-30,2004-12-31,60638.758,56170.06,58072.83,55858.47,61164.914,60172.473,56898.125,56305.883,52284.0,47366.312,59952.0,0,52284.0
T000010,2005-12-31,2004-12-31,74895.37,72964.984,70566.305,76447.734,76222.7,76779.11,72036.234,69531.51,70523.0,60054.46,74745.0,0,70523.0
T000011,2005-01-31,2004-12-31,31252.889,26461.771,28708.307,22981.477,21033.104,24188.848,25691.94,24723.139,19380.0,25300.27,29397.0,0,19380.0
T000011,2005-02-28,2004-12-31,29712.766,23010.709,26528.955,23377.125,19663.684,20708.682,20674.957,21443.959,15897.0,22431.047,21529.0,0,15897.0
T000011,2005-03-31,2004-12-31,32489.95,31469.969,31779.867,29055.783,28447.25,27866.105,29441.53,30513.504,25831.0,28056.39,33489.0,0,25831.0
T000011,2005-04-30,2004-12-31,28817.633,29964.7,28463.88,28164.78,31616.373,34748.645,35118.516,29746.004,31544.0,31287.39,41010.0,0,31544.0
T000011,2005-05-31,2004-12-31,25437.75,26586.201,25238.1,27464.201,27174.55,28627.797,28975.484,25720.611,25794.0,23403.604,31832.0,0,25794.0
T000011,2005-06-30,2004-12-31,26485.908,20991.188,24117.578,28089.998,23941.389,26629.941,24365.096,21839.04,21450.0,21559.56,19905.0,0,21450.0
T000011,2005-07-31,2004-12-31,33702.855,31293.398,32426.562,30400.691,29631.848,31566.602,34875.586,28872.502,31933.0,30582.969,38182.0,0,31933.0
T000011,2005-08-31,2004-12-31,31934.598,31061.14,29687.836,28141.875,26240.777,28610.941,29616.236,28671.998,26861.0,28111.543,29347.0,0,26861.0
T000011,2005-09-30,2004-12-31,28284.574,26984.613,27309.373,24695.047,23040.723,24802.863,22201.48,25303.8,18603.0,25458.012,22825.0,0,18603.0
T000011,2005-10-31,2004-12-31,36414.703,36301.535,38864.402,28046.932,33900.035,29178.916,35649.258,35233.1,34432.0,34518.168,40198.0,0,34432.0
T000011,2005-11-30,2004-12-31,31628.75,28388.79,32312.521,30632.598,28233.137,28984.477,26820.953,30491.693,23957.0,30343.275,26281.0,0,23957.0
T000011,2005-12-31,2004-12-31,41730.49,43288.9,44434.938,39372.54,40233.35,40504.48,42084.863,41198.32,41228.0,41161.78,46417.0,0,41228.0
T000012,2005-01-31,2004-12-31,187150.42,175812.66,181370.73,175136.31,169527.1,175096.27,179481.89,173099.2,170348.0,186975.4,164183.0,0,170348.0
T000012,2005-02-28,2004-12-31,181683.94,173148.08,179709.84,164292.62,171993.02,160646.03,155234.03,163995.48,145026.0,196205.9,181479.0,0,145026.0
T000012,2005-03-31,2004-12-31,176069.81,164973.05,178022.69,166437.03,177066.58,174328.19,172842.25,168994.58,166438.0,183497.44,156370.0,0,166438.0
T000012,2005-04-30,2004-12-31,141141.83,156046.0,144332.58,172773.95,183922.83,181439.08,187275.38,159165.6,176879.0,166720.16,183531.0,0,176879.0
T000012,2005-05-31,2004-12-31,119784.28,142087.42,121825.06,173401.47,181070.42,167498.12,163086.81,141109.84,149681.0,136504.56,162382.0,0,149681.0
T000012,2005-06-30,2004-12-31,148185.47,153778.2,143514.12,178456.22,189474.44,177009.98,185637.94,160231.4,174396.0,157929.52,167860.0,0,174396.0
T000012,2005-07-31,2004-12-31,215002.28,202276.81,214878.55,195783.31,203120.06,194913.19,210045.23,208863.06,196330.0,224699.75,203425.0,0,196330.0
T000012,2005-08-31,2004-12-31,208225.64,218162.69,212240.95,193983.77,211342.86,193182.94,208948.28,212807.5,196099.0,228519.84,198992.0,0,196099.0
T000012,2005-09-30,2004-12-31,191195.38,192451.78,194593.94,177879.94,197842.47,175428.11,183359.14,189938.58,170047.0,197069.08,171075.0,0,170047.0
T000012,2005-10-31,2004-12-31,195612.28,201602.0,206668.11,177996.56,201019.95,183027.39,190707.83,196977.95,180311.0,216684.1,193622.0,0,180311.0
T000012,2005-11-30,2004-12-31,175736.03,182935.66,200375.56,174697.2,198962.19,182051.78,176532.31,183224.27,165713.0,214067.11,166635.0,0,165713.0
T000012,2005-12-31,2004-12-31,192999.83,200435.66,201625.42,182118.9,203786.84,186757.69,193269.81,186755.78,183527.0,209820.72,181011.0,0,183527.0
T000013,2005-01-31,2004-12-31,1224431.0,1190030.2,1164807.9,1070852.0,1075225.8,1105262.5,1146053.9,1174273.1,1115151.0,1137318.6,1065487.0,0,1115151.0
T000013,2005-02-28,2004-12-31,1114321.5,1043127.1,1081776.8,1022677.94,1001280.06,968744.8,886268.0,1024002.75,824619.1,1017273.56,1041061.0,0,824619.0
T000013,2005-03-31,2004-12-31,1079742.1,1078551.4,1065291.2,991508.2,1001986.5,983909.0,995348.56,1062758.8,979338.0,969492.7,932243.0,0,979338.0
T000013,2005-04-30,2004-12-31,930888.4,912314.2,869442.7,981593.1,865959.3,1040903.4,977446.94,946269.94,908741.0,856315.5,987091.0,0,908741.0
T000013,2005-05-31,2004-12-31,915273.94,1009321.0,888612.94,980383.4,758410.0,1031257.1,1033975.4,995750.0,972837.0,838199.56,972313.0,0,972837.0
T000013,2005-06-30,2004-12-31,964837.0,947981.75,920797.56,1009989.9,914963.1,1007012.2,942984.1,973104.8,867445.0,829037.44,885596.0,0,867445.0
T000013,2005-07-31,2004-12-31,1213084.0,1225068.4,1185534.4,1162792.5,1078758.2,1150820.5,1238843.2,1209216.0,1160530.0,1126719.8,1147076.0,0,1160530.0
T000013,2005-08-31,2004-12-31,1326361.8,1357769.8,1231714.4,1240026.0,1232614.9,1232418.5,1309345.0,1311304.8,1238091.0,1137595.4,1221159.0,0,1238091.0
T000013,2005-09-30,2004-12-31,1081453.5,1147199.0,1061973.6,992382.0,1009853.6,1001429.75,1001183.1,1119209.8,912723.0,942365.75,925417.0,0,912723.0
T000013,2005-10-31,2004-12-31,1150162.2,1198108.6,1206370.5,1020847.9,1079551.8,1062434.1,1142067.4,1215703.2,1079392.0,1059708.4,1115023.0,0,1079392.0
T000013,2005-11-30,2004-12-31,1174728.5,1136887.9,1241852.5,1074342.8,1070861.5,1154363.4,1102674.2,1245293.0,1040982.0,1118915.0,1070488.0,0,1040982.0
T000013,2005-12-31,2004-12-31,1291993.4,1263279.8,1288701.0,1134243.1,1324736.5,1170109.6,1208963.6,1232314.9,1146013.0,1199925.1,1178446.0,0,1146013.0
T000014,2005-01-31,2004-12-31,8450.703,7932.7656,8119.053,7812.666,7968.351,7635.067,7466.2183,7819.6855,6725.83,7901.4326,8806.55,0,6725.83
