unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
3_fold0_x0,2010-09-26,2010-09-12,2.2634773,2.2336564,2.2345443,2.2573416,2.2959602,2.1968758,2.1789327,2.2150848,2.212181,2.2543745,2.0874153933005,2.391204308004008,0
4_fold0_x1,2010-09-13,2010-09-12,0.33510843,0.3309651,0.3245615,0.3236302,0.2915148,0.33027938,0.32171202,0.3280277,0.3155244,0.3224461,0.3306593770627953,0.7473964260220886,0
4_fold0_x1,2010-09-14,2010-09-12,0.33582032,0.3332467,0.32875425,0.33360127,0.3027491,0.324532,0.31946477,0.3345943,0.31682098,0.3277184,0.3298561207040856,0.7473964260220886,0
4_fold0_x1,2010-09-15,2010-09-12,0.335933,0.3301351,0.32017988,0.33999842,0.3075135,0.32180876,0.31163675,0.33581665,0.31418738,0.3295326,0.3310418800907539,0.7407791236384301,0
4_fold0_x1,2010-09-16,2010-09-12,0.33602753,0.3455524,0.324784,0.35420996,0.29927418,0.32127273,0.31213045,0.34044164,0.3153217,0.33296236,0.3315391340270976,0.7324023073261691,0
4_fold0_x1,2010-09-17,2010-09-12,0.33603647,0.347223,0.32791728,0.34573358,0.30255887,0.32017565,0.3147576,0.3444595,0.31558964,0.332257,0.3091627068916054,0.7223807279936928,0
4_fold0_x1,2010-09-18,2010-09-12,0.33603802,0.34975198,0.325678,0.35294104,0.29333884,0.31472835,0.31738737,0.3472434,0.31368348,0.33360505,0.3091627068916054,0.713353656533904,0
4_fold0_x1,2010-09-19,2010-09-12,0.33603823,0.35248232,0.32899103,0.35265708,0.27992475,0.31359798,0.30976817,0.35131425,0.31626916,0.33733052,0.3091627068916054,0.6972120287541129,0
4_fold0_x1,2010-09-20,2010-09-12,0.33603826,0.35297224,0.33639228,0.3517928,0.28525978,0.3123036,0.31372026,0.36225212,0.31500268,0.33956057,0.3098129620391321,0.6972120287541129,0
4_fold0_x1,2010-09-21,2010-09-12,0.33603826,0.3567666,0.32651088,0.33354872,0.27926797,0.31109458,0.31807983,0.35169202,0.3157691,0.34151652,0.3139822450438658,0.6972120287541129,0
4_fold0_x1,2010-09-22,2010-09-12,0.33603826,0.35017216,0.32135665,0.3579455,0.28274506,0.30694032,0.31221458,0.34624895,0.31612256,0.32893145,0.3112282232425739,0.6938460021080899,0
4_fold0_x1,2010-09-23,2010-09-12,0.33603826,0.355913,0.328107,0.3411383,0.31158292,0.31213355,0.3073114,0.3514589,0.3137483,0.3340079,0.2799777258584759,0.6920099875738961,0
4_fold0_x1,2010-09-24,2010-09-12,0.33603826,0.3566726,0.32913545,0.34658965,0.3138721,0.30772537,0.3112929,0.34554026,0.31611192,0.33109197,0.267775879266643,0.6807643985519569,0
4_fold0_x1,2010-09-25,2010-09-12,0.33603826,0.36232024,0.32173863,0.3679543,0.33549973,0.3088535,0.30348447,0.3536668,0.31726757,0.33515245,0.2681201319918058,0.6712783234586189,0
4_fold0_x1,2010-09-26,2010-09-12,0.33603826,0.3570643,0.3301086,0.3591372,0.33104983,0.30835643,0.31350917,0.3520966,0.31668243,0.33340755,0.2681201319918058,0.6732673392039961,0
5_fold0_x2,2010-09-13,2010-09-12,-0.11169845,-0.042932205,-0.10587942,-0.12632692,-0.11984211,-0.023386836,-0.07311338,-0.07366142,-0.04083493,-0.110527605,-0.1150076944966444,-0.6980361586697775,0
5_fold0_x2,2010-09-14,2010-09-12,-0.09368718,-0.034772243,-0.0749827,-0.03197831,-0.18159056,-0.05453089,-0.056979418,-0.07561208,-0.04324408,-0.05733177,-0.104109966194343,-0.6980361586697775,0
5_fold0_x2,2010-09-15,2010-09-12,-0.08807102,-0.029400144,-0.09536673,-0.018099375,-0.13898253,-0.06994155,-0.1015116,-0.08135837,-0.052417327,-0.030636996,-0.0741412133630136,-0.706209454896504,0
5_fold0_x2,2010-09-16,2010-09-12,-0.08718866,-0.012034945,-0.05259274,-0.01860483,-0.17112112,-0.07004133,-0.11358982,-0.08037043,-0.060965993,-0.029368699,-0.1195484146226032,-0.6853221423170923,0
5_fold0_x2,2010-09-17,2010-09-12,-0.08706662,-0.003144844,-0.0873885,-0.00240542,-0.12255496,-0.07103443,-0.07697672,-0.07449107,-0.039935376,-0.037635684,-0.1867510724867971,-0.6144869083521323,0
5_fold0_x2,2010-09-18,2010-09-12,-0.08705014,0.012399476,-0.0786348,0.007887855,-0.086463094,-0.1055845,-0.09718472,-0.08471791,-0.050682526,-0.031864017,-0.2012813768898646,-0.5935995957727205,0
5_fold0_x2,2010-09-19,2010-09-12,-0.087047935,0.035223987,-0.0792616,-0.06565933,-0.091286,-0.10021305,-0.090228915,-0.0785862,-0.037971366,-0.005204022,-0.2012813768898646,-0.5690797070925427,0
5_fold0_x2,2010-09-20,2010-09-12,-0.08704761,0.03250297,-0.047436617,-0.07072427,-0.04596412,-0.11042017,-0.08696514,-0.07268852,-0.052380055,0.049855977,-0.1994650888394808,-0.5572738347650485,0
5_fold0_x2,2010-09-21,2010-09-12,-0.08704761,0.057843678,-0.11834512,-0.10238573,-0.05528903,-0.10789874,-0.046254992,-0.07688119,-0.05216348,0.018808275,-0.192199936637947,-0.5572738347650485,0
5_fold0_x2,2010-09-22,2010-09-12,-0.08704767,0.054559458,-0.11402113,0.029755212,-0.07944286,-0.12125772,-0.079981685,-0.08236231,-0.040672448,-0.0053077936,-0.1767614882096852,-0.5318458020596781,0
5_fold0_x2,2010-09-23,2010-09-12,-0.08704761,0.073055565,-0.094696954,-0.081737585,-0.041152477,-0.07039231,-0.08382678,-0.07534948,-0.039605368,0.027252138,-0.4019812064572506,-0.6035891800498292,0
5_fold0_x2,2010-09-24,2010-09-12,-0.08704761,0.0713873,-0.104441814,-0.03303468,-0.0779925,-0.09949538,-0.105338216,-0.074910685,-0.04179411,0.025782555,-0.3429518448197847,-0.6163031964025145,0
5_fold0_x2,2010-09-25,2010-09-12,-0.08704761,0.096079305,-0.09750468,0.014138304,-0.10123521,-0.092303425,-0.10713762,-0.08731574,-0.039240662,0.05210668,-0.3692880215503464,-0.672608125964407,0
5_fold0_x2,2010-09-26,2010-09-12,-0.08704761,0.09124167,-0.022874739,0.0021797419,-0.09653497,-0.09413451,-0.08361822,-0.08197362,-0.03453343,0.049142063,-0.3692880215503464,-0.584518155520803,0
