unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
T000004,1993-04-30,1992-10-31,4292.688,4216.3,3999.2583,4452.1426,3976.724,4273.435,4028.7305,4080.5112,4044.1929,4211.343,4729.85,0,3441.94
T000004,1993-07-31,1992-10-31,4415.7695,4311.97,3985.7886,4628.8105,4081.418,4510.927,4080.224,4152.153,4044.1646,4303.9263,5230.25,0,3671.11
T000004,1993-10-31,1992-10-31,4579.9834,4451.908,4078.5696,4736.457,4193.5674,4705.907,4187.935,4364.843,4044.2896,4431.882,5672.0,0,4044.29
T000005,1993-01-31,1992-10-31,8053.3477,8007.3447,8026.0933,8197.636,8167.753,8047.0356,7882.6177,8211.571,8320.031,8015.569,8202.2,0,8078.8
T000005,1993-04-30,1992-10-31,8154.574,8094.163,8140.232,8462.877,8348.071,8142.501,8304.015,8363.39,8411.407,8267.037,8287.2,0,8411.4
T000005,1993-07-31,1992-10-31,8371.201,8300.518,8281.176,8634.362,8486.923,8233.38,8527.638,8355.288,8524.393,8505.121,8287.4,0,8526.2
T000005,1993-10-31,1992-10-31,8401.018,8311.194,8174.3687,8390.339,8332.131,8235.824,8338.738,8226.229,8112.211,8112.003,8117.0,0,8112.2
T000006,1992-10-31,1992-07-31,8527.537,8434.66,8519.563,8739.741,8331.346,8487.192,8445.968,8629.543,8447.25,8803.392,8353.32,0,9425.0
T000006,1993-01-31,1992-07-31,8453.027,8282.109,8274.621,9040.436,8077.033,8611.072,8435.326,8502.133,8447.257,8474.057,8586.87,0,8275.87
T000006,1993-04-30,1992-07-31,8426.93,8381.729,8283.637,9108.297,8274.516,8655.802,8465.316,8541.04,8447.222,8489.776,8519.06,0,8234.09
T000006,1993-07-31,1992-07-31,8616.515,8574.477,8453.903,9182.53,8070.2983,8806.476,8579.152,8612.756,8450.9375,8578.915,8662.2,0,8447.25
T000007,1992-10-31,1992-07-31,3330.1135,3025.855,3478.3499,3536.6885,3377.975,3116.9404,3430.569,3441.9343,3427.0,3445.8418,2893.0,0,3434.5
T000007,1993-01-31,1992-07-31,3232.0432,3065.9944,3351.0286,3549.6316,3361.935,3158.5635,3472.5205,3451.067,3426.9998,3413.4243,2869.5,0,3392.0
T000007,1993-04-30,1992-07-31,3483.153,3207.5117,3444.448,3578.8809,3428.6992,3308.7998,3488.9568,3454.6125,3426.505,3404.076,2934.5,0,3391.0
T000007,1993-07-31,1992-07-31,3809.1455,3448.1506,3467.6711,3597.2666,3442.63,3788.0635,3572.7036,3475.8506,3427.0,3431.5542,3144.5,0,3427.0
T000008,1993-01-31,1992-10-31,6151.755,6269.531,6041.665,6056.8765,6067.9697,6154.045,5941.574,6121.0254,6080.3984,6077.102,6093.05,0,5974.85
T000008,1993-04-30,1992-10-31,6289.527,6375.5527,6035.4067,6127.396,6111.662,6400.675,6144.6084,6230.709,6080.3555,6134.235,5993.4,0,6037.55
T000008,1993-07-31,1992-10-31,6239.2915,6321.3877,5912.719,6027.1157,6053.354,6338.03,6090.409,6061.0674,6079.508,5926.5864,5675.95,0,5722.8
T000008,1993-10-31,1992-10-31,6367.8525,6545.625,6053.8384,6224.4536,6047.4346,6620.385,6221.185,6228.16,6080.387,6123.757,5890.2,0,6080.4
T000009,1993-01-31,1992-10-31,6808.8716,6808.8223,6666.2524,7190.1875,6838.998,6826.1064,6552.7837,6885.741,6820.431,6803.9453,6729.34,0,6707.04
T000009,1993-04-30,1992-10-31,6821.6753,6867.6484,6769.651,7574.805,6918.99,6866.244,6856.617,6915.785,6820.9985,6845.5933,6675.46,0,6731.2
T000009,1993-07-31,1992-10-31,7184.3237,7295.0063,6982.188,7812.799,7070.6294,7223.202,7170.67,6990.959,6911.3,6967.3096,7142.94,0,6984.68
T000009,1993-10-31,1992-10-31,7225.97,7324.855,6872.9473,7867.413,6986.3228,7208.7188,6993.5513,6980.2705,6820.5034,6841.6577,7308.06,0,6820.5
T000010,1993-01-31,1992-10-31,5576.131,5533.452,5441.545,5515.6265,5463.706,5492.69,5340.309,5530.94,5475.187,5488.4146,5921.4,0,5228.5
T000010,1993-04-30,1992-10-31,5689.1875,5626.9277,5467.9463,5571.729,5535.2056,5593.399,5559.508,5598.1973,5475.171,5501.0967,5837.9,0,5258.55
T000010,1993-07-31,1992-10-31,5764.9087,5681.509,5482.368,5628.486,5601.7573,5687.7607,5621.6084,5641.86,5475.064,5517.0063,5981.7,0,5395.45
T000010,1993-10-31,1992-10-31,5854.8047,5768.662,5516.805,5690.3,5605.451,5767.3965,5645.8076,5691.969,5475.2,5561.2095,6146.8,0,5475.2
T000011,1993-01-31,1992-10-31,7715.153,7714.115,7462.4937,7550.2236,7727.4043,7689.2593,7319.4185,7541.1133,7497.4,7489.084,7543.4,0,7220.6
T000011,1993-04-30,1992-10-31,7863.1455,7829.116,7449.852,7656.3604,7763.8027,7943.3975,7624.627,7686.9385,7497.397,7525.2075,8054.4,0,7535.9
T000011,1993-07-31,1992-10-31,8014.855,7875.368,7418.039,7687.0923,7742.854,8091.8813,7681.569,7635.122,7496.8555,7505.354,7834.3,0,7466.9
T000011,1993-10-31,1992-10-31,8112.175,8029.696,7568.842,7754.6353,7719.5127,8350.218,7718.1543,7667.6323,7497.4,7524.252,7688.1,0,7497.4
T000012,1993-01-31,1992-10-31,4943.0073,4943.8354,4919.6865,4936.3506,4885.747,4926.2637,4833.804,4970.014,4928.1,4928.244,4848.2,0,4765.8
T000012,1993-04-30,1992-10-31,4981.984,4982.2295,4937.323,4951.4956,4909.1357,4970.0,5015.791,5015.7095,4928.099,4934.8184,4993.6,0,4770.9
T000012,1993-07-31,1992-10-31,5022.958,5061.513,4997.4385,5003.311,5020.8457,5080.677,5107.894,5063.518,4928.0957,4933.2676,5315.4,0,4924.1
T000012,1993-10-31,1992-10-31,5038.4834,5086.6133,4981.2744,5053.4546,5015.3496,5079.8345,5093.578,5091.0454,4928.1,4934.091,5256.0,0,4928.1
T000013,1993-01-31,1992-10-31,3482.5344,3542.5022,3446.2937,3570.7651,3443.126,3527.8457,3367.0464,3561.288,3525.112,3535.059,3554.24,0,3131.22
T000013,1993-04-30,1992-10-31,3668.8433,3641.6174,3511.5413,3691.236,3561.328,3674.7131,3555.5515,3657.7559,3526.2644,3560.183,3574.36,0,3349.46
T000013,1993-07-31,1992-10-31,3735.0874,3706.473,3511.7083,3756.4353,3625.745,3809.1863,3603.3838,3668.9922,3522.0352,3566.6633,3562.92,0,3417.82
T000013,1993-10-31,1992-10-31,3865.134,3837.2456,3553.0974,3860.5276,3661.4993,3930.8306,3640.4158,3718.6516,3526.5195,3597.7554,3612.4,0,3526.52
T000014,1993-01-31,1992-10-31,3480.9912,3487.2993,3393.0361,3470.3281,3328.8164,3427.747,3315.967,3343.9443,3414.5999,3414.8813,3503.5,0,3018.7
T000014,1993-04-30,1992-10-31,3566.3389,3532.099,3368.9858,3465.7974,3376.4287,3509.6914,3418.759,3426.1606,3414.561,3428.3875,3541.52,0,3029.86
T000014,1993-07-31,1992-10-31,3593.5928,3550.132,3341.8804,3440.8147,3403.4062,3581.0142,3412.688,3410.9426,3414.5986,3425.2126,3656.92,0,3084.7
T000014,1993-10-31,1992-10-31,3700.0027,3678.1414,3433.7397,3534.1738,3482.8179,3681.7207,3537.135,3611.149,3414.5996,3426.9238,3741.52,0,3414.6
T000015,1992-10-31,1992-07-31,4786.8677,4830.9014,4780.4204,4863.358,4786.124,4744.104,4694.3477,4808.6616,4785.8994,4821.047,4735.8,0,5017.2
T000015,1993-01-31,1992-07-31,4891.9556,4901.4565,4799.2812,4886.65,4863.7334,4754.652,4866.4624,4796.228,4785.9077,4801.505,4847.0,0,4833.9
T000015,1993-04-30,1992-07-31,4784.505,4793.727,4736.71,4896.8154,4882.521,4698.9893,4890.7295,4798.3223,4797.675,4818.2964,4912.7,0,4815.4
T000015,1993-07-31,1992-07-31,4876.491,4893.845,4765.8047,4887.3804,4800.619,4778.238,4902.791,4815.328,4785.905,4805.9395,4847.8,0,4785.9
T000016,1993-01-31,1992-10-31,6334.133,6410.115,6174.7397,6207.701,6266.5674,6275.568,6078.171,6264.6875,6225.678,6225.8037,6505.64,0,6087.16
T000016,1993-04-30,1992-10-31,6466.0,6611.989,6275.505,6225.354,6415.037,6497.742,6384.6763,6308.544,6225.675,6231.3677,6550.36,0,6092.2
T000016,1993-07-31,1992-10-31,6520.7617,6686.7856,6287.6143,6317.121,6420.4814,6541.9854,6446.6177,6353.033,6225.1294,6230.0586,6492.56,0,6220.78
T000016,1993-10-31,1992-10-31,6583.338,6747.328,6290.714,6277.125,6373.883,6563.271,6412.822,6381.872,6225.668,6230.7583,6592.3,0,6225.68
T000017,1993-01-31,1992-10-31,3658.1587,3632.9114,3733.9187,3777.7744,3664.5393,3583.6135,3663.588,3828.19,3780.071,3815.6904,3317.6,0,3489.4
T000017,1993-04-30,1992-10-31,3873.936,3907.445,3880.5317,3882.776,3934.9373,3908.2085,3942.0452,4012.744,3824.4392,3828.4973,3860.0,0,3824.4
T000017,1993-07-31,1992-10-31,3847.2786,3843.7754,3853.423,3919.9783,3932.0876,3964.1833,3932.9385,3957.1729,3791.5796,3822.7717,3602.8,0,3772.2
T000017,1993-10-31,1992-10-31,3913.8904,3968.8887,3867.2395,3941.1646,3933.873,4028.4353,3957.303,3962.4268,3816.8264,3831.2703,3804.8,0,3816.8
T000018,1993-01-31,1992-10-31,6745.606,6464.5776,6529.9106,6878.469,6572.51,6480.224,6467.8975,6960.1553,6742.987,6924.15,5961.0,0,7200.0
T000018,1993-04-30,1992-10-31,6944.261,7151.9253,6830.34,6982.2886,6921.2236,6917.736,6909.894,7053.984,6743.0,6909.6094,7173.0,0,7025.0
T000018,1993-07-31,1992-10-31,6777.5107,6871.8525,6639.6914,6667.8643,6656.667,6710.5366,6727.771,6648.9136,6739.762,6457.967,4657.0,0,6215.0
T000018,1993-10-31,1992-10-31,6893.742,6982.344,6617.139,6942.0103,6524.2974,6912.074,6840.419,6919.6343,6742.9795,6817.389,4931.0,0,6743.0
T000019,1993-01-31,1992-10-31,6016.524,6141.7935,5755.8125,5835.466,6172.2803,5991.1074,5628.1562,5955.3813,5823.78,5736.605,5719.82,0,5699.6
T000019,1993-04-30,1992-10-31,6132.97,6278.451,5843.7656,6025.494,6203.1104,6200.3174,5901.3745,5994.5405,5823.8467,5913.828,5828.62,0,5829.58
T000019,1993-07-31,1992-10-31,6195.526,6409.5938,5885.853,6170.735,6257.9673,6348.876,6071.7007,6104.905,5870.961,6173.2437,5700.0,0,6137.14
T000019,1993-10-31,1992-10-31,6202.0312,6433.939,5850.4556,6230.1733,6184.268,6391.4507,6008.163,5990.05,5823.7803,5840.793,5698.0,0,5823.78
T000020,1993-01-31,1992-10-31,3350.5947,3096.78,3694.0977,3773.0513,3606.7573,3716.3887,3675.872,4035.248,3816.0012,4017.467,2838.0,0,4248.0
T000020,1993-04-30,1992-10-31,3617.8271,3362.3696,3701.339,3830.947,3630.7217,3964.664,3795.5718,3952.894,3816.002,3872.149,3288.0,0,3912.0
T000020,1993-07-31,1992-10-31,3306.1187,3300.451,3575.786,3916.8784,3596.0483,3843.0862,3615.0146,3695.068,3815.8098,3599.8572,3250.0,0,3424.0
T000020,1993-10-31,1992-10-31,3827.5674,3817.7312,3837.787,4081.458,3572.426,4136.965,3891.1387,3903.9395,3816.0,3866.7456,3932.0,0,3816.0
T000021,1993-01-31,1992-10-31,4746.2456,4590.593,5244.284,4888.5195,4981.122,4726.753,5131.1616,5365.6587,4806.3594,5020.883,4643.5,0,4810.0
T000021,1993-04-30,1992-10-31,4941.0215,4798.171,5179.5254,4929.326,5080.8413,5009.2544,5235.647,5442.2544,4865.8726,4956.865,4612.0,0,4726.0
T000021,1993-07-31,1992-10-31,4890.041,4766.571,5120.684,5119.205,5241.6514,5087.1865,5182.3447,5484.7993,5088.234,5070.43,4635.5,0,4908.0
T000021,1993-10-31,1992-10-31,5454.854,5233.7627,5440.8076,5484.1475,5471.635,5442.865,5511.558,5665.909,5318.4976,5368.4575,5030.5,0,5318.5
T000022,1993-01-31,1992-10-31,5079.613,5170.174,4970.243,4999.3057,5001.576,5386.285,4812.0386,4351.5527,4939.8,4941.509,4145.2,0,3431.0
T000022,1993-04-30,1992-10-31,5236.468,5316.009,5150.7114,5018.6533,5248.8926,5802.951,5231.4233,5458.2686,4939.8,4997.4507,3812.4,0,4987.4
T000022,1993-07-31,1992-10-31,5262.068,5270.652,5141.161,5044.0283,5348.368,5796.5264,5294.253,5442.846,4940.2163,4986.7275,5039.8,0,5072.8
T000022,1993-10-31,1992-10-31,5290.23,5126.7817,5078.369,5121.1694,5426.5654,5915.752,5220.2104,5156.3438,4939.8,4993.508,5668.2,0,4939.8
T000023,1993-01-31,1992-10-31,4873.612,4995.824,5067.3154,5130.999,5010.588,4884.8467,4967.279,5194.4106,5096.305,4848.3364,4947.8,0,4768.3
T000023,1993-04-30,1992-10-31,4959.4854,5084.839,4980.785,5169.879,4983.991,4946.726,5023.2544,5258.278,5096.203,4775.2534,5309.05,0,4651.85
T000023,1993-07-31,1992-10-31,4918.6157,5018.349,4869.9194,5124.6626,5089.2314,4842.8438,4984.648,5313.7305,5027.2437,4901.542,5128.0,0,4835.8
T000023,1993-10-31,1992-10-31,5340.524,5405.8965,5157.313,5390.6777,5251.51,5235.9004,5248.7583,5400.6245,5097.146,5126.6333,5787.35,0,5097.15
T000024,1993-01-31,1992-10-31,5034.526,5074.8184,5084.609,5159.2803,4977.317,4968.6323,5007.9673,5172.317,5129.223,5127.2085,5692.1,0,5100.1
T000024,1993-04-30,1992-10-31,5134.13,5247.1685,5194.3594,5248.5093,5188.6523,5184.3887,5286.5977,5204.7593,5146.9434,5165.6177,6779.2,0,5161.7
T000024,1993-07-31,1992-10-31,5167.889,5299.0923,5243.5835,5316.2046,5276.261,5269.548,5372.246,5215.147,5146.6978,5214.4126,7027.5,0,5207.4
T000024,1993-10-31,1992-10-31,5137.7495,5325.924,5182.6987,5351.1006,5163.0244,5298.6924,5287.6597,5224.4795,5144.3823,5151.917,7023.7,0,5145.2
T000025,1993-01-31,1992-10-31,3094.6958,3254.6724,4142.2153,3159.9563,3592.1694,3223.3406,3996.8328,3322.0713,3131.7744,4414.812,3058.0,0,2788.0
T000025,1993-04-30,1992-10-31,3408.52,3463.4363,4034.9678,3468.8918,3521.9653,3287.4353,4054.0996,3575.6345,3294.833,4466.892,3262.0,0,2975.0
T000025,1993-07-31,1992-10-31,3680.834,3767.5579,3982.443,3674.1892,3922.8245,3675.3254,3975.5962,3707.2578,3761.0063,4460.8613,3502.0,0,3265.0
T000025,1993-10-31,1992-10-31,4755.233,4635.7764,4583.5806,4767.8945,4492.9365,4652.3076,4584.783,4759.4097,4413.995,4491.4873,4685.0,0,4414.0
T000026,1992-10-31,1992-07-31,6426.5874,6357.7646,6382.2183,6426.663,6317.3945,6413.386,6256.9336,6337.632,6407.7046,6408.4155,5002.0,0,5850.0
T000026,1993-01-31,1992-07-31,6523.3623,6477.881,6298.5386,6542.661,6359.7783,6545.163,6352.209,6482.53,6402.918,6428.2363,7131.0,0,5845.0
T000026,1993-04-30,1992-07-31,6487.3706,6443.0586,6204.849,6612.077,6387.292,6626.0913,6296.271,6423.603,6407.6064,6423.835,6376.0,0,5862.0
T000026,1993-07-31,1992-07-31,6703.3354,6763.809,6417.9136,6783.334,6533.4395,6820.215,6620.1704,6732.7134,6407.999,6426.2236,7558.0,0,6408.0
T000027,1992-10-31,1992-07-31,3418.6704,3617.5857,3486.4634,3249.0068,3207.5479,3474.996,3409.6548,3382.3286,3394.8,3361.8896,3745.26,0,2963.79
T000027,1993-01-31,1992-07-31,3313.0894,3315.6892,3277.7104,3267.7893,3144.6895,3357.7378,3343.383,3348.4658,3382.553,3269.594,3607.6,0,2814.34
T000027,1993-04-30,1992-07-31,3459.1826,3631.0596,3458.2246,3298.2683,3364.109,3556.738,3515.2153,3575.5254,3392.9192,3336.0002,3900.38,0,3320.86
T000027,1993-07-31,1992-07-31,3421.8674,3605.583,3485.6765,3446.0466,3414.685,3572.524,3521.1763,3637.1536,4045.2852,3438.5981,4390.96,0,3394.8
T000028,1993-01-31,1992-10-31,6378.8154,6513.3447,6083.1367,6079.4272,6309.8887,6371.181,5968.039,6085.324,6054.5,6065.734,6264.5,0,6001.5
T000028,1993-04-30,1992-10-31,6293.355,6511.982,6175.4834,6081.481,6312.1025,6335.3145,6294.137,6138.113,6054.506,6106.485,6335.5,0,6125.5
T000028,1993-07-31,1992-10-31,6359.228,6517.006,6216.125,6057.2715,6262.824,6326.2285,6399.602,6117.37,6058.611,6087.9277,6091.0,0,6091.0
T000028,1993-10-31,1992-10-31,6153.1123,6259.662,6006.9688,6112.1743,6173.1943,6030.7554,6237.6313,6134.379,6054.5,6064.6313,6102.5,0,6054.5
T000029,1993-01-31,1992-10-31,2787.085,2459.6494,2348.5076,2798.4119,2931.7173,2706.647,2281.787,2602.7883,2233.0151,2678.097,2127.0,0,2823.5
T000029,1993-04-30,1992-10-31,2243.1753,2581.001,2662.363,2817.0654,2957.6147,2863.5137,2707.8274,3078.6802,2762.7744,2933.1272,2076.5,0,2763.0
T000029,1993-07-31,1992-10-31,3843.496,3863.4976,3680.74,3210.3755,3713.6738,3464.416,3724.7751,4647.56,5187.6953,5131.097,2053.0,0,5193.5
T000029,1993-10-31,1992-10-31,3211.0938,2690.3918,2589.571,2767.1357,3101.9631,2627.9583,2510.0918,2761.1113,2233.0034,2680.117,2085.0,0,2233.0
T000030,1993-01-31,1992-10-31,6104.994,6222.6924,6369.258,6662.793,6256.7446,6152.612,6165.5674,5925.6387,6725.7324,6989.2993,5068.9,0,4097.5
T000030,1993-04-30,1992-10-31,6829.252,6659.3486,6634.3394,7147.6772,6211.5483,6634.2207,6585.505,6366.8726,6725.8955,7385.41,5609.4,0,4993.5
T000030,1993-07-31,1992-10-31,7109.7397,6851.785,6574.381,7554.6865,6544.998,7089.3687,6635.4883,6654.4375,6728.836,7741.462,5271.9,0,5759.1
T000030,1993-10-31,1992-10-31,7779.1045,7397.7593,6900.556,7940.977,7122.5244,7689.331,7031.537,7402.881,6729.8,8172.551,6439.2,0,6729.8
T000031,1993-01-31,1992-10-31,7323.444,7262.868,6494.4033,7081.068,7178.0615,6979.9478,6375.726,6736.5693,6513.0747,6454.498,7190.3,0,6648.4
T000031,1993-04-30,1992-10-31,7515.1465,7671.4565,6921.6074,7344.9683,7473.579,7175.697,7039.156,6996.8467,7064.622,6851.843,7710.7,0,7069.5
T000031,1993-07-31,1992-10-31,7652.0884,7714.5703,7023.861,7292.233,7314.1265,7245.2217,7304.9053,7063.5645,7260.3594,7209.1006,7888.2,0,7269.4
T000031,1993-10-31,1992-10-31,6899.505,7011.815,6444.383,7147.028,6830.2954,6507.2837,6726.885,6683.171,6513.106,6506.618,7097.0,0,6513.1
T000032,1993-01-31,1992-10-31,6381.657,6241.162,6396.504,6132.4673,6151.486,6169.8,6268.438,6403.463,6433.449,6288.5913,5782.0,0,6020.0
T000032,1993-04-30,1992-10-31,6768.8325,6645.079,6435.886,6562.3643,6441.7295,6543.2954,6563.807,6718.154,6422.431,6565.435,5908.0,0,6450.0
T000032,1993-07-31,1992-10-31,6235.939,6067.4023,6113.479,6618.495,6409.7207,6149.3105,6245.455,6432.2104,6115.275,6272.719,5848.0,0,6066.0
T000032,1993-10-31,1992-10-31,6632.4556,6605.16,6484.5493,6798.6685,6542.2954,6747.7593,6618.9155,6629.5464,6421.9995,6557.8047,6162.0,0,6422.0
T000033,1993-01-31,1992-10-31,5038.171,5002.054,5398.7583,4846.609,4882.9697,4945.5776,5241.6133,5137.139,4740.0737,5336.1304,5107.7,0,4634.4
T000033,1993-04-30,1992-10-31,4171.339,4296.7256,4856.708,4184.96,4433.6772,3972.1287,4905.8857,4527.0767,4708.3545,4728.6465,3636.0,0,3550.5
T000033,1993-07-31,1992-10-31,5578.2476,5350.0693,5374.4336,5289.9473,5145.3916,5635.9854,5330.148,5299.517,4871.2866,5128.7715,5448.2,0,4746.8
T000033,1993-10-31,1992-10-31,5791.1553,5708.5317,5557.123,5752.926,5495.5996,5834.4336,5607.5254,5735.0947,5402.1934,5566.735,5763.2,0,5402.2
T000034,1993-01-31,1992-10-31,4795.6226,4826.701,4831.707,4872.3237,4902.211,4796.2983,4761.5923,4859.7393,4832.05,4888.605,4820.3,0,5054.3
T000034,1993-04-30,1992-10-31,4793.148,4889.256,4866.0386,4893.7744,4954.741,4805.7554,4982.214,4872.512,4832.0503,4928.4585,4954.45,0,5071.9
T000034,1993-07-31,1992-10-31,4820.656,4884.5674,4888.51,4911.1826,4961.4434,4803.129,5036.288,4849.8945,4832.294,4923.239,5020.85,0,4984.0
T000034,1993-10-31,1992-10-31,4792.232,4898.1846,4855.9834,4923.799,4848.6523,4790.9727,4969.659,4848.671,4832.05,4853.951,5104.65,0,4832.05
T000035,1993-01-31,1992-10-31,7972.2017,7915.6465,7709.171,7822.6787,7987.2505,7901.506,7541.1226,8003.7466,7765.4526,7715.291,7706.0,0,7622.5
T000035,1993-04-30,1992-10-31,8069.5034,8036.4204,7777.5312,7888.6772,8087.9717,8100.923,7921.411,8008.4614,7771.054,7873.275,7616.5,0,7712.5
T000035,1993-07-31,1992-10-31,8273.177,8312.434,7919.2383,7942.16,8296.256,8336.667,8195.781,8238.842,8111.5684,8264.871,7885.5,0,8257.0
T000035,1993-10-31,1992-10-31,8347.728,8295.688,7860.258,7949.27,8112.9434,8387.421,8002.856,8028.6973,7765.5005,7822.861,8579.0,0,7765.5
T000036,1993-01-31,1992-10-31,5132.4077,5091.921,5157.1006,5240.8613,5103.7944,5039.746,5111.2866,5256.065,5140.29,5208.608,5103.79,0,5482.35
T000036,1993-04-30,1992-10-31,5133.877,5147.1753,5120.1245,5268.597,5059.7656,5049.5625,5234.456,5269.104,5140.29,5182.4478,5030.4,0,5345.27
T000036,1993-07-31,1992-10-31,5050.3257,5023.7837,5041.74,5306.2417,5074.456,5026.0903,5163.1753,5179.2144,5140.3022,5068.502,4846.9,0,4986.42
T000036,1993-10-31,1992-10-31,5150.373,5166.071,5140.611,5330.167,4989.3457,5053.0947,5250.4844,5246.058,5140.4453,5173.1274,4722.46,0,5140.29
T000037,1993-01-31,1992-10-31,4565.26,4661.3823,4621.2886,4506.422,4564.672,4651.502,4501.0996,4744.765,4558.655,4732.843,4785.62,0,4192.42
T000037,1993-04-30,1992-10-31,4775.073,4792.664,4744.228,4543.863,4722.8594,4803.1523,4820.3286,4830.8174,4765.417,4804.0537,4605.1,0,4401.0
T000037,1993-07-31,1992-10-31,5146.085,5132.5195,4929.75,4916.4785,5002.709,5239.038,5059.268,4986.8823,4773.4966,4904.6704,4753.84,0,4829.9
T000037,1993-10-31,1992-10-31,5164.386,5107.2495,4816.2,4955.9746,4928.006,5212.101,4910.022,5010.6064,4752.56,4855.906,4571.58,0,4752.56
T000038,1993-01-31,1992-10-31,4364.699,4394.4976,4238.131,4423.542,4280.8984,4367.903,4127.4087,4366.1187,4335.2646,4345.0,4434.79,0,3875.35
T000038,1993-04-30,1992-10-31,4506.668,4498.7314,4326.304,4549.3955,4397.341,4531.6157,4388.2095,4446.651,4335.3965,4393.124,4781.95,0,4037.65
T000038,1993-07-31,1992-10-31,4657.255,4648.723,4391.8555,4639.0596,4535.677,4748.6133,4519.043,4537.921,4335.2847,4463.845,4912.94,0,4329.0
T000038,1993-10-31,1992-10-31,4721.1606,4708.629,4361.156,4708.759,4520.941,4832.089,4474.4946,4573.1943,4335.3994,4484.5767,5314.6,0,4335.4
T000039,1993-01-31,1992-10-31,6043.9805,5953.1387,5877.7295,5958.562,6042.542,5939.223,5757.9473,5998.4766,5950.013,5903.275,6777.81,0,5855.98
T000039,1993-04-30,1992-10-31,6154.406,6020.76,5960.136,6198.418,6172.782,6113.382,6063.77,6096.985,5950.0415,6014.534,6812.56,0,6069.38
T000039,1993-07-31,1992-10-31,6200.1074,6047.247,5964.004,6248.7827,6233.4053,6180.827,6160.643,6088.9463,6003.954,6129.8525,6685.24,0,6135.39
T000039,1993-10-31,1992-10-31,6276.2188,6049.006,5955.333,6273.4336,6147.532,6252.3813,6106.5654,6045.652,5949.9604,5958.2725,6295.12,0,5949.96
T000040,1993-01-31,1992-10-31,5316.123,5417.885,5386.5684,5471.765,5021.2183,5208.8037,5260.131,4728.826,5536.249,5537.355,5587.75,0,4409.25
