unique_id,ds,cutoff,NBEATS,TiDE,NLinear,TFT,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y,SeasonalNaive
T000001,1993-08-31,1993-07-31,188446.45,202665.27,176639.75,175274.97,189441.7,177645.94,189288.72,197616.92,176215.28,178930.31,185953.0,176215.2
T000001,1993-09-30,1993-07-31,170263.69,174952.0,167724.16,171597.62,159347.36,171043.33,176234.8,160402.97,160025.7,161031.61,171384.6,160025.7
T000001,1993-10-31,1993-07-31,157038.45,166413.86,156578.92,156568.9,156565.31,150009.27,165232.86,156357.73,150995.5,150900.31,169834.5,150995.5
T000001,1993-11-30,1993-07-31,111108.13,122249.32,113610.94,118545.51,105037.86,109970.484,121198.69,102724.01,112002.6,109256.875,125275.4,112002.6
T000001,1993-12-31,1993-07-31,92946.18,99687.87,98090.11,97939.57,90147.94,94892.195,95655.27,86890.516,85668.59,96424.75,90986.6,85668.59
T000001,1994-01-31,1993-07-31,107560.24,116914.375,105048.87,93274.31,105090.836,100723.21,114167.805,106701.36,107283.1,105391.22,100422.4502,107283.1
T000001,1994-02-28,1993-07-31,89597.78,95009.586,98591.62,100684.77,86149.34,95495.5,95882.65,89090.15,86953.77,94974.5,94333.93611,86953.77
T000001,1994-03-31,1993-07-31,95754.17,101679.58,98478.555,97730.055,94486.49,97363.1,101507.3,91512.9,95141.96,89336.25,109861.6957,95141.96
T000001,1994-04-30,1993-07-31,106939.695,118601.25,105048.69,99382.97,116659.89,109061.15,112789.44,108378.79,104902.6,100724.04,116636.7445,104902.6
T000001,1994-05-31,1993-07-31,121008.586,136095.4,123901.914,132702.69,131346.08,123294.414,124088.375,123823.47,117794.5,116412.12,139426.5233,117794.5
T000001,1994-06-30,1993-07-31,147776.4,143129.23,144186.53,157655.33,132290.69,153710.38,146802.22,136829.1,139187.5,137708.34,161014.9254,139187.5
T000001,1994-07-31,1993-07-31,191805.25,201835.78,190490.86,197330.23,186692.23,192943.5,193705.12,195543.33,183571.9,188908.97,199405.116,183571.9
T000002,2006-01-31,2005-12-31,84268.33,94305.09,88065.16,92864.98,86739.664,90423.04,96092.945,93574.95,89162.09,98000.69,84685.0,89162.0
T000002,2006-02-28,2005-12-31,78096.266,86866.69,82069.61,87693.65,80623.59,84764.7,78867.22,83614.97,66728.0,92345.17,72779.0,66728.0
T000002,2006-03-31,2005-12-31,101307.16,117275.516,106693.14,103478.516,102931.375,103293.14,112261.93,113729.47,104864.0,118287.45,106548.0,104864.0
T000002,2006-04-30,2005-12-31,104695.125,108120.64,100889.555,103054.74,108043.39,104542.73,107466.74,96799.67,102253.0,92879.01,105057.0,102253.0
T000002,2006-05-31,2005-12-31,93275.61,95871.414,95649.89,96396.35,97718.3,97991.49,97756.27,86195.81,91564.0,94457.836,92703.0,91564.0
T000002,2006-06-30,2005-12-31,102457.33,106098.59,100170.54,102328.12,104677.11,101964.65,106257.59,94871.84,99781.99,91706.84,102484.0,99782.0
T000002,2006-07-31,2005-12-31,103707.86,113454.016,102647.24,98565.02,99786.086,102275.8,108175.96,106659.07,100335.0,102327.73,101753.0,100335.0
T000002,2006-08-31,2005-12-31,91701.97,104394.91,91555.695,90818.96,95445.16,91144.18,94677.6,97095.695,87455.0,91320.87,86872.0,87455.0
T000002,2006-09-30,2005-12-31,95694.94,100273.21,92801.445,95596.016,95534.875,92746.04,92758.22,101176.21,87126.0,103064.29,87775.0,87126.0
T000002,2006-10-31,2005-12-31,118988.56,133954.81,116308.27,115859.336,124613.125,112884.4,117763.28,127501.93,113382.0,123736.195,116104.0,113382.0
T000002,2006-11-30,2005-12-31,112548.58,120505.14,110671.1,111441.19,116667.25,108279.89,113267.75,119417.72,109339.0,112083.32,108333.0,109339.0
T000002,2006-12-31,2005-12-31,98316.01,109632.11,94243.445,95680.78,97080.03,97454.29,97876.125,100320.61,91099.0,102762.11,93932.0,91099.0
T000003,2006-01-31,2005-12-31,24942.979,28484.797,26546.998,27973.096,27296.412,27062.13,28802.496,28313.947,25621.719,29123.338,26049.0,25621.0
T000003,2006-02-28,2005-12-31,23512.648,25947.252,24193.562,24967.898,24983.045,24910.219,23733.225,24439.979,19333.0,27392.445,22309.0,19333.0
T000003,2006-03-31,2005-12-31,28182.18,33998.523,29645.197,28879.91,30499.129,29156.557,31677.55,32376.77,29124.0,32008.57,31849.0,29124.0
T000003,2006-04-30,2005-12-31,28194.857,29456.078,27233.217,28515.777,30736.227,28289.908,28242.713,26040.678,26206.0,25696.518,28788.0,26206.0
T000003,2006-05-31,2005-12-31,26109.93,26841.861,25258.777,24621.562,29132.13,26204.893,26243.5,23484.756,24662.002,25383.107,26268.0,24662.0
T000003,2006-06-30,2005-12-31,23607.223,24774.84,23288.398,23347.363,26172.209,24472.508,22289.273,22361.05,20063.01,22784.568,21046.0,20063.0
T000003,2006-07-31,2005-12-31,26885.404,28805.906,26140.46,24021.113,27177.406,26308.592,26946.438,27181.85,24784.0,26703.512,28506.0,24784.0
T000003,2006-08-31,2005-12-31,25484.162,27461.875,24274.709,24495.227,25151.838,24871.523,25304.45,25937.705,23189.0,24553.396,25586.0,23189.0
T000003,2006-09-30,2005-12-31,24421.686,24241.758,22501.365,26734.441,24999.58,24704.674,22072.48,24526.402,20031.0,25263.69,21037.0,20031.0
T000003,2006-10-31,2005-12-31,32762.89,36622.89,32252.564,29241.627,35209.406,31017.496,32434.326,33555.75,31092.0,33041.016,33134.0,31092.0
T000003,2006-11-30,2005-12-31,34567.344,37026.62,33870.17,33780.082,35583.113,33344.7,34767.37,35866.09,33325.0,34323.617,36748.0,33325.0
T000003,2006-12-31,2005-12-31,32494.814,36949.566,32673.918,32975.395,33961.49,32010.738,33500.633,33139.19,31412.0,35215.605,34377.0,31412.0
T000004,2006-01-31,2005-12-31,47053.824,51502.492,45722.586,45319.08,48281.195,46122.098,48291.992,49495.027,44172.89,50711.945,48817.0,44171.0
T000004,2006-02-28,2005-12-31,38590.438,41501.78,39120.58,38610.08,37384.168,38460.78,34841.23,38549.74,28694.0,44974.45,35067.0,28694.0
T000004,2006-03-31,2005-12-31,47465.94,52697.39,45708.094,43959.258,46284.4,42972.945,46334.87,50160.67,41972.0,52934.574,44026.0,41972.0
T000004,2006-04-30,2005-12-31,49303.402,51090.47,45217.918,47097.598,46286.23,48281.848,46614.613,44353.24,44119.0,44018.574,51793.0,44119.0
T000004,2006-05-31,2005-12-31,46241.47,48285.54,44211.133,46003.324,44707.11,44800.133,43244.324,41545.188,39822.004,45785.156,42239.0,39822.0
T000004,2006-06-30,2005-12-31,51742.086,52904.594,47393.684,48641.383,50035.652,48390.7,50531.098,47017.94,47411.984,46882.305,48081.0,47412.0
T000004,2006-07-31,2005-12-31,48909.984,52499.15,47136.938,46365.246,39621.684,46893.77,49883.81,49134.836,46414.0,50192.97,46913.0,46414.0
T000004,2006-08-31,2005-12-31,43749.473,46753.64,42571.367,44659.465,39484.273,44083.824,43672.28,43685.484,39951.0,43015.727,39952.0,39951.0
T000004,2006-09-30,2005-12-31,52595.69,55957.934,48388.285,52051.76,50883.61,51453.96,51792.36,54409.406,49662.0,54342.086,52498.0,49662.0
T000004,2006-10-31,2005-12-31,53269.07,59765.04,50162.164,49016.38,52376.48,49865.703,51709.062,53974.83,49482.0,55216.18,55218.0,49482.0
T000004,2006-11-30,2005-12-31,49980.707,51708.902,46425.242,48250.863,45974.21,48494.63,45880.312,49585.438,43546.0,50481.09,46420.0,43546.0
T000004,2006-12-31,2005-12-31,55330.902,60616.688,51490.71,50349.664,55356.29,51902.176,53078.312,53315.094,50332.0,55050.47,52909.0,50332.0
T000005,2006-01-31,2005-12-31,36475.625,40431.066,39124.91,40352.12,39197.49,38797.938,42102.734,40607.863,39291.812,41619.934,38689.0,39292.0
T000005,2006-02-28,2005-12-31,38370.39,41987.133,40509.996,41499.816,40397.445,38190.934,37100.25,41518.363,32350.0,44144.34,41460.0,32350.0
T000005,2006-03-31,2005-12-31,49851.285,55455.727,51174.02,45878.367,49636.812,47217.582,51284.75,55823.953,48773.0,53907.02,51059.0,48773.0
T000005,2006-04-30,2005-12-31,44604.08,44197.117,42427.96,42276.76,45414.62,43118.22,44323.02,40077.516,42371.0,38146.336,47601.0,42371.0
T000005,2006-05-31,2005-12-31,34995.043,34668.504,35183.82,34945.152,35616.695,35397.406,34233.387,31546.68,32204.004,33600.902,34785.0,32204.0
T000005,2006-06-30,2005-12-31,33323.258,34130.844,33098.867,33830.473,35499.145,36465.246,32936.703,31251.504,30396.037,30143.725,30895.0,30396.0
T000005,2006-07-31,2005-12-31,36677.71,39120.992,36637.73,36136.703,36404.4,38183.613,37026.438,37640.984,34089.0,37300.07,35205.0,34089.0
T000005,2006-08-31,2005-12-31,36374.387,38697.996,35198.906,36560.457,35307.434,37510.625,36688.953,37108.227,34031.0,34212.074,37240.0,34031.0
T000005,2006-09-30,2005-12-31,38148.52,39134.3,36869.88,39924.67,39063.89,38795.08,37522.617,39892.168,34931.0,38287.0,38076.0,34931.0
T000005,2006-10-31,2005-12-31,50902.953,56837.0,50306.418,48715.02,54791.29,49122.555,51580.45,53549.188,50028.0,51487.453,55525.0,50028.0
T000005,2006-11-30,2005-12-31,49462.45,52712.688,49617.85,50625.11,49289.805,46216.594,48891.887,52342.723,47096.996,50228.574,56107.0,47097.0
T000005,2006-12-31,2005-12-31,40447.652,46678.805,40845.24,40671.61,41029.9,40462.223,42103.086,43002.156,39039.0,44469.91,49853.0,39039.0
T000006,2006-01-31,2005-12-31,14316.157,14985.567,15164.899,15369.243,14423.758,14819.264,15564.661,14925.17,13921.105,16118.775,13582.0,13921.0
T000006,2006-02-28,2005-12-31,15265.241,16091.615,16251.551,15125.451,15577.143,14468.53,13838.398,15652.391,11658.0,18743.354,13898.0,11658.0
T000006,2006-03-31,2005-12-31,20270.342,22636.615,20665.92,18494.375,20288.314,19342.23,20314.926,22614.273,19017.0,24040.375,20853.0,19017.0
T000006,2006-04-30,2005-12-31,22593.445,21671.803,20578.992,21162.617,21877.596,21787.764,21701.387,19384.254,21023.0,20277.256,21487.0,21023.0
T000006,2006-05-31,2005-12-31,17181.729,17244.977,17609.246,17050.07,17194.965,17615.58,16966.71,15589.82,15987.0,18081.305,17042.0,15987.0
T000006,2006-06-30,2005-12-31,15389.222,15668.748,15265.253,15850.188,15845.306,16414.988,15248.2295,14048.922,14039.001,14513.818,14432.0,14039.0
T000006,2006-07-31,2005-12-31,16100.572,17380.375,16120.42,15910.808,15297.578,16815.086,16321.315,16125.424,14740.0,16639.244,13884.0,14740.0
T000006,2006-08-31,2005-12-31,16847.992,17855.084,16287.337,15859.297,15351.702,16052.897,16644.0,16972.152,15158.0,16642.863,15733.0,15158.0
T000006,2006-09-30,2005-12-31,19079.53,19619.688,18407.072,18184.225,18189.62,18308.674,18732.021,19836.59,17561.0,19805.732,17889.0,17561.0
T000006,2006-10-31,2005-12-31,27205.463,29120.96,25422.096,23545.23,27776.4,25396.72,26143.207,28210.395,25464.0,28624.285,25661.0,25464.0
T000006,2006-11-30,2005-12-31,22106.51,23926.463,22714.676,22356.305,22121.006,21997.594,22064.744,23271.223,21276.0,24791.045,22243.0,21276.0
T000006,2006-12-31,2005-12-31,16170.545,17941.797,15967.976,16023.023,14563.233,15840.553,16011.793,16856.373,14781.0,19258.584,17133.0,14781.0
T000007,2006-01-31,2005-12-31,101752.266,108785.98,100461.09,111285.78,100387.125,112901.45,121905.914,110652.78,115957.0,113213.83,101602.0,115957.0
T000007,2006-02-28,2005-12-31,92097.27,101021.125,94541.2,100354.7,97675.13,101135.4,101294.69,97708.555,89686.0,105727.72,96283.0,89686.0
T000007,2006-03-31,2005-12-31,101652.59,121036.695,104774.09,102711.016,110267.516,108204.805,117790.086,116469.805,111183.0,117294.234,122773.0,111183.0
T000007,2006-04-30,2005-12-31,93917.766,88461.3,88722.47,94874.266,99769.805,96476.3,92649.27,83146.34,86179.0,81427.29,90793.0,86179.0
T000007,2006-05-31,2005-12-31,94326.75,90179.375,88433.9,92011.7,103305.08,93667.48,93907.67,82123.74,87988.0,77411.07,108542.0,87988.0
T000007,2006-06-30,2005-12-31,98386.86,98061.84,91212.04,96480.72,108586.67,97040.93,96719.39,86485.9,90343.0,79463.234,105770.0,90343.0
T000007,2006-07-31,2005-12-31,102186.586,109376.51,99039.1,98911.85,113219.39,97824.766,98825.016,99154.164,92029.0,101137.0,101269.0,92029.0
T000007,2006-08-31,2005-12-31,107798.82,117235.61,103220.08,103843.66,119148.48,102998.93,105292.664,107569.42,98053.0,102718.45,118692.0,98053.0
T000007,2006-09-30,2005-12-31,122589.875,128321.16,111965.31,108600.14,131431.89,114682.06,117285.23,124973.86,113458.0,117976.0,116977.0,113458.0
T000007,2006-10-31,2005-12-31,106509.73,117229.06,101535.09,105901.12,110162.13,99325.04,100846.2,105024.0,94237.0,103447.61,100137.0,94237.0
T000007,2006-11-30,2005-12-31,116631.13,126794.22,113238.14,119058.77,123081.28,111712.03,118865.18,123391.43,115049.0,116113.21,124450.0,115049.0
T000007,2006-12-31,2005-12-31,123312.71,139070.88,120862.25,125093.08,124512.15,119051.16,124257.445,123798.53,116686.0,122888.41,123823.0,116686.0
T000008,2006-01-31,2005-12-31,56089.277,62794.1,54740.38,60457.684,60175.46,56658.85,58880.61,60746.25,53653.65,61146.973,60723.0,53643.0
T000008,2006-02-28,2005-12-31,50872.855,57217.906,52452.855,51938.594,53572.594,49075.746,52094.914,56514.074,46151.0,58399.594,59013.0,46151.0
T000008,2006-03-31,2005-12-31,50157.26,56540.414,47239.926,50798.145,51809.785,47673.055,48818.074,54928.14,42506.0,51078.004,53903.0,42506.0
T000008,2006-04-30,2005-12-31,55561.22,57508.316,52209.254,52568.273,58122.79,52049.742,54686.82,51673.855,51457.0,44430.49,55107.0,51457.0
T000008,2006-05-31,2005-12-31,54164.105,55488.586,52472.793,54841.59,51592.77,54423.965,55303.965,48210.19,50832.0,48803.816,52803.0,50832.0
T000008,2006-06-30,2005-12-31,58001.336,60111.598,55431.13,58480.277,60127.957,58457.414,61248.61,52978.582,57554.97,50575.707,52135.0,57555.0
T000008,2006-07-31,2005-12-31,62564.78,65522.594,60792.254,60935.414,56936.906,59983.22,62731.023,63168.625,57983.0,60618.367,60239.0,57983.0
T000008,2006-08-31,2005-12-31,63987.93,69479.75,62043.92,64610.227,64725.39,61423.47,65507.41,68709.555,61937.0,60738.273,67950.0,61937.0
T000008,2006-09-30,2005-12-31,55733.8,57490.703,55051.504,57664.734,56366.438,55038.91,55103.266,57430.1,52034.0,56759.777,51784.0,52034.0
T000008,2006-10-31,2005-12-31,59793.117,67459.38,58306.523,55973.9,60086.65,57242.363,60019.58,61014.395,57183.0,58739.062,61284.0,57183.0
T000008,2006-11-30,2005-12-31,61026.414,65196.61,59510.78,56561.77,61383.363,56502.9,55918.184,65140.65,53115.0,61079.344,64470.0,53115.0
T000008,2006-12-31,2005-12-31,62006.92,67514.664,59201.32,58588.04,59742.08,58191.836,61227.53,61617.883,58084.0,62039.01,79203.0,58084.0
T000009,2006-01-31,2005-12-31,28355.322,30884.898,29583.402,28211.943,26609.213,31114.514,31252.918,27902.564,24135.906,32612.773,28043.0,24135.0
T000009,2006-02-28,2005-12-31,30448.354,33156.96,31894.738,34008.74,27987.467,32621.625,35141.26,31237.215,28869.0,36358.5,31437.0,28869.0
T000009,2006-03-31,2005-12-31,36774.523,41342.645,36517.02,38645.78,34647.42,35617.305,38987.11,38970.312,33975.0,39729.0,39736.0,33975.0
T000009,2006-04-30,2005-12-31,39808.246,39729.027,38649.348,38939.676,40359.1,37469.938,38380.71,33986.5,34869.0,38198.234,47661.0,34869.0
T000009,2006-05-31,2005-12-31,41388.406,40922.688,39394.242,39733.914,41520.69,39798.074,43184.58,36654.83,40199.0,39738.79,50590.0,40199.0
T000009,2006-06-30,2005-12-31,35320.508,35074.63,34388.75,34078.95,38400.125,35128.383,33094.168,31546.244,29526.0,33152.793,37780.0,29526.0
T000009,2006-07-31,2005-12-31,33030.15,36248.348,32085.385,30621.11,31705.314,30640.627,31597.129,31485.383,28405.0,34736.08,31373.0,28405.0
T000009,2006-08-31,2005-12-31,32293.836,36953.727,30219.129,30994.008,35303.453,30279.637,28743.508,33949.883,25474.0,34057.676,32064.0,25474.0
T000009,2006-09-30,2005-12-31,35076.1,38078.664,32104.428,34182.82,37505.977,34888.72,32170.992,37269.35,29863.0,39659.438,32145.0,29863.0
T000009,2006-10-31,2005-12-31,42319.64,46317.156,40200.37,39298.594,42180.97,41067.3,41879.875,42094.652,40207.0,46006.203,40353.0,40207.0
T000009,2006-11-30,2005-12-31,39490.145,41315.477,36359.035,36950.293,39490.15,39136.883,37469.375,38817.816,35064.0,42277.527,38108.0,35064.0
T000009,2006-12-31,2005-12-31,41251.543,46694.207,39879.06,41230.613,41996.156,40152.625,42418.57,40794.953,40463.0,44312.86,44751.0,40463.0
T000010,2006-01-31,2005-12-31,42593.242,44269.824,44842.715,46396.117,38213.695,44466.715,53288.543,43298.805,42725.52,48282.652,35157.0,42725.0
T000010,2006-02-28,2005-12-31,39429.055,40365.375,42822.89,45162.42,41643.684,40001.812,42380.504,37443.617,30387.0,49247.508,32322.0,30387.0
T000010,2006-03-31,2005-12-31,50657.734,57050.414,51731.402,51087.902,51102.13,47994.836,57417.7,50980.79,49847.0,53929.375,50716.0,49847.0
T000010,2006-04-30,2005-12-31,47239.43,46648.934,45878.285,49479.7,53817.35,48754.94,48903.55,41273.57,42913.0,45610.074,42163.0,42913.0
T000010,2006-05-31,2005-12-31,51852.17,54359.81,51706.906,49478.906,54488.168,52903.53,56080.594,46521.8,50758.0,50451.105,48696.0,50758.0
T000010,2006-06-30,2005-12-31,61443.04,62817.406,57795.445,61012.383,67875.61,57819.22,59687.652,56164.44,55059.992,56661.652,61703.0,55060.0
T000010,2006-07-31,2005-12-31,47379.39,51510.453,48384.227,48996.867,49645.742,47136.16,49332.355,49766.152,43856.0,50725.53,42044.0,43856.0
T000010,2006-08-31,2005-12-31,47117.773,53848.918,45835.2,43505.562,48432.477,46069.13,45809.29,48293.984,40969.0,50121.29,41766.0,40969.0
T000010,2006-09-30,2005-12-31,48156.85,51601.312,44101.992,44267.297,49864.188,48160.445,43338.97,49741.19,39583.0,54585.383,43908.0,39583.0
T000010,2006-10-31,2005-12-31,48896.09,54853.414,47806.79,49237.19,54367.9,47940.6,46094.2,49226.42,42535.0,55618.664,43530.0,42535.0
T000010,2006-11-30,2005-12-31,65225.086,70223.11,59908.96,59282.45,67696.62,61374.965,63222.9,66891.234,59952.0,69202.55,66014.0,59952.0
T000010,2006-12-31,2005-12-31,82910.43,87770.9,76450.44,75593.39,87097.875,76187.195,78145.45,79099.0,74745.0,82854.836,80455.0,74745.0
T000011,2006-01-31,2005-12-31,30295.926,32480.922,32599.066,33245.37,29917.484,34274.266,35739.566,32754.695,29397.71,35511.57,29155.0,29397.0
T000011,2006-02-28,2005-12-31,26213.262,27339.822,25322.797,29773.643,23182.734,29942.938,27956.312,25954.791,21529.0,30483.36,26432.0,21529.0
T000011,2006-03-31,2005-12-31,34302.95,40579.07,36172.88,33411.074,35193.117,34474.96,38645.54,37224.94,33489.0,38340.73,38097.0,33489.0
T000011,2006-04-30,2005-12-31,41873.332,41877.25,41130.23,41559.766,40686.23,41644.36,43706.074,38053.273,41010.0,38796.168,43065.0,41010.0
T000011,2006-05-31,2005-12-31,33707.906,34234.152,33457.87,38275.543,34277.367,34583.37,34360.266,31122.941,31832.0,35295.695,34595.0,31832.0
T000011,2006-06-30,2005-12-31,28857.746,28457.168,28252.748,31241.256,30094.012,30537.223,23780.996,25304.602,19905.012,29750.688,24807.0,19905.0
T000011,2006-07-31,2005-12-31,38580.54,39713.707,38578.906,33174.91,33582.773,37904.34,40238.383,37922.562,38182.0,39464.63,35816.0,38182.0
T000011,2006-08-31,2005-12-31,32054.162,34994.387,31161.35,31654.553,31504.854,32595.115,31814.332,33867.05,29347.0,32950.273,29093.0,29347.0
T000011,2006-09-30,2005-12-31,29286.252,29989.844,26083.3,28976.059,28780.28,31235.062,25594.281,30720.137,22825.0,33801.5,21865.0,22825.0
T000011,2006-10-31,2005-12-31,39307.977,45739.48,39992.71,38558.543,43659.324,38168.492,40991.27,41792.39,40198.0,44777.188,36590.0,40198.0
T000011,2006-11-30,2005-12-31,33721.21,33611.156,30380.965,33906.598,30231.252,32873.402,29314.312,33713.734,26281.0,36310.875,28370.0,26281.0
T000011,2006-12-31,2005-12-31,44843.617,53938.65,47505.04,39556.043,46862.156,41311.496,48337.53,47542.273,46417.0,48093.812,47647.0,46417.0
T000012,2006-01-31,2005-12-31,174678.25,185689.95,174835.34,175240.67,183225.28,177229.06,184049.47,183493.52,164183.0,186176.02,182465.0,164183.0
T000012,2006-02-28,2005-12-31,169127.06,174493.31,171158.45,181137.45,165616.6,181713.66,197648.88,185738.25,181479.0,194880.55,176180.0,181479.0
T000012,2006-03-31,2005-12-31,169288.67,179222.67,167176.11,173426.78,181381.06,174989.12,177972.81,179506.78,156370.0,179297.81,168138.0,156370.0
T000012,2006-04-30,2005-12-31,181656.92,175988.97,179830.69,180782.1,197733.7,181839.55,194339.86,168668.66,183531.0,157275.48,181765.0,183531.0
T000012,2006-05-31,2005-12-31,164849.2,146129.94,166777.36,175896.89,173511.6,169383.75,177087.98,151832.62,162382.0,138531.11,159505.0,162382.0
T000012,2006-06-30,2005-12-31,175706.2,169293.1,176429.53,173617.06,194973.81,176283.17,182103.33,161647.1,167860.0,153188.03,171757.0,167860.0
T000012,2006-07-31,2005-12-31,203162.5,223720.4,205398.83,196245.86,218120.88,201645.55,216845.22,216895.5,203425.0,210260.95,221001.0,203425.0
T000012,2006-08-31,2005-12-31,199855.8,212456.28,199606.27,199818.83,210150.03,197542.31,210511.17,215067.97,198992.0,196782.38,211867.0,198992.0
T000012,2006-09-30,2005-12-31,175683.25,188186.81,178602.38,182551.48,198017.53,179073.6,180613.42,191353.73,171075.0,188904.69,166143.0,171075.0
T000012,2006-10-31,2005-12-31,186221.27,219497.94,189896.48,184657.95,205878.11,188944.36,202716.16,199419.06,193622.0,192204.28,184003.0,193622.0
T000012,2006-11-30,2005-12-31,175541.84,190249.23,174414.2,181272.36,187106.78,176252.31,176455.55,190213.19,166635.0,182970.36,167346.0,166635.0
T000012,2006-12-31,2005-12-31,181715.58,212223.28,188547.53,180770.03,188800.02,179108.69,191012.61,185762.77,181011.0,191586.98,187062.0,181011.0
T000013,2006-01-31,2005-12-31,1125942.4,1199929.8,1123229.9,1109853.5,1152631.0,1107531.4,1177220.5,1171979.4,1067935.5,1133919.0,1324888.0,1065487.0
T000013,2006-02-28,2005-12-31,999039.9,1047148.9,1019609.56,1086645.9,993739.6,1035903.0,1153393.4,1065112.6,1041059.56,1053810.4,1141391.0,1041061.0
T000013,2006-03-31,2005-12-31,986968.4,1040317.25,976635.1,1034896.4,974232.9,996642.94,1052872.8,1080016.8,932243.56,1032828.0,1125564.0,932243.0
T000013,2006-04-30,2005-12-31,998391.1,997263.0,993064.4,1039150.06,885517.25,1025613.8,1059861.4,965302.9,987090.94,893000.25,1109401.0,987091.0
T000013,2006-05-31,2005-12-31,1000172.94,1028570.75,992985.8,1005160.2,997831.0,1011084.94,1048314.7,956809.44,972317.0,939151.7,1045744.0,972313.0
T000013,2006-06-30,2005-12-31,961655.0,987065.7,957718.8,1036110.1,916918.1,990836.7,970476.06,910767.2,885623.5,916150.1,959404.0,885596.0
T000013,2006-07-31,2005-12-31,1184814.0,1201178.6,1199607.0,1194315.5,1098246.5,1163421.8,1226077.2,1216280.5,1147076.0,1175317.8,1196987.0,1147076.0
T000013,2006-08-31,2005-12-31,1241668.1,1258313.8,1216207.2,1238023.2,1210419.0,1240405.6,1286162.6,1312666.0,1221158.8,1182558.0,1364825.0,1221159.0
T000013,2006-09-30,2005-12-31,976520.8,981962.06,999504.25,969987.6,1040933.5,989629.06,990096.5,1065414.1,925417.0,1027114.9,930532.0,925417.0
T000013,2006-10-31,2005-12-31,1102917.2,1205021.8,1139011.2,1105381.5,1182622.5,1072567.5,1170683.1,1181679.5,1115023.0,1111527.9,1083361.0,1115023.0
T000013,2006-11-30,2005-12-31,1117736.4,1137448.6,1125099.0,1166188.6,1096250.8,1122940.2,1129732.6,1190130.9,1070496.1,1115042.8,1043726.0,1070488.0
T000013,2006-12-31,2005-12-31,1185329.9,1283965.1,1231267.6,1191494.9,1102793.0,1175768.5,1244996.2,1267419.5,1178446.0,1277431.9,1265519.0,1178446.0
T000014,2006-01-31,2005-12-31,8303.849,8916.279,8568.102,8804.231,8575.877,8868.869,9537.093,8803.288,8806.728,8924.168,8520.78,8806.55
T000014,2006-02-28,2005-12-31,8259.432,8856.786,8380.256,8303.4375,8249.887,8174.8467,8526.105,8701.236,7520.2,8985.862,8623.44,7520.2
T000014,2006-03-31,2005-12-31,8955.291,9660.631,9065.487,8339.195,8697.848,8540.674,9309.119,9572.557,8509.7,9415.519,9136.74,8509.7
T000014,2006-04-30,2005-12-31,8563.166,8109.1416,8392.399,8496.777,8654.987,8666.905,8940.967,7534.996,8410.75,7217.3555,8623.44,8410.75
T000014,2006-05-31,2005-12-31,8386.921,7890.818,8256.676,8422.751,9015.714,8420.83,8705.604,7284.5806,8113.9004,7336.323,8520.78,8113.9
T000014,2006-06-30,2005-12-31,8543.4,8532.111,8396.998,8217.654,8931.816,8483.037,8797.108,7774.389,8212.85,7488.6367,8623.44,8212.85
T000014,2006-07-31,2005-12-31,8586.165,9137.535,8503.024,8169.065,8501.477,8356.728,8771.093,8718.889,8113.9,8555.483,8418.12,8113.9
