unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
T000004,2005-12-31,2004-12-31,138616.69,127661.64,131612.4,125910.37,139174.39,124480.47,130228.17,132344.0,122930.0,126385.57,143360.0,0,122930.0
T000005,2005-03-31,2004-12-31,136357.23,116865.54,129367.4,108572.78,124472.33,118859.56,111989.16,122724.67,103716.0,112024.875,120415.0,0,103716.0
T000005,2005-06-30,2004-12-31,93582.63,84025.99,95455.94,96789.59,98249.88,88979.305,99571.99,87789.01,91466.0,93084.61,104971.0,0,91466.0
T000005,2005-09-30,2004-12-31,113203.4,101221.836,102270.39,95528.02,97048.08,104034.54,97133.3,98544.016,91010.0,102274.86,103051.0,0,91010.0
T000005,2005-12-31,2004-12-31,143003.73,129598.055,133696.77,126583.73,143188.5,131933.4,132237.62,136213.55,125095.0,130128.01,136164.0,0,125095.0
T000006,2005-03-31,2004-12-31,51984.6,44495.742,47792.89,40177.668,42963.574,39374.754,42035.47,43843.773,36860.0,46725.074,44596.0,0,36860.0
T000006,2005-06-30,2004-12-31,39672.684,37529.93,40057.992,43410.867,44452.523,38788.785,43871.9,38526.54,39977.0,42557.656,51049.0,0,39977.0
T000006,2005-09-30,2004-12-31,48048.69,44170.938,44734.266,41599.953,42341.39,48576.523,42520.945,41099.883,39061.0,46408.453,47459.0,0,39061.0
T000006,2005-12-31,2004-12-31,60556.26,55965.75,57436.05,54872.586,60883.33,57486.04,56898.93,58606.516,53763.0,55885.496,61521.0,0,53763.0
T000007,2005-03-31,2004-12-31,347746.7,319721.9,307347.75,252395.03,279597.0,313872.2,246140.94,295031.03,220047.0,286999.75,316826.0,0,220047.0
T000007,2005-06-30,2004-12-31,250150.6,272541.66,250612.92,274385.06,287151.28,268059.5,282142.9,249729.14,256814.0,313262.12,264510.0,0,256814.0
T000007,2005-09-30,2004-12-31,358043.25,390870.1,333108.88,332942.28,351034.38,379440.34,340004.62,355102.5,317836.0,365592.1,303540.0,0,317836.0
T000007,2005-12-31,2004-12-31,376581.44,365276.7,330107.56,338189.34,373819.06,362924.97,351411.75,357279.5,331553.0,340451.6,325972.0,0,331553.0
T000008,2005-03-31,2004-12-31,163690.97,145908.17,153810.11,127012.5,149732.17,144601.16,123382.484,151545.56,112141.0,136900.14,142300.0,0,112141.0
T000008,2005-06-30,2004-12-31,127618.76,114196.92,133091.94,134865.52,141303.3,116159.92,135860.25,122910.6,124267.0,145182.34,159844.0,0,124267.0
T000008,2005-09-30,2004-12-31,170976.7,151620.86,161270.44,154144.53,164174.06,153779.23,156845.22,162543.62,147036.0,166374.94,171954.0,0,147036.0
T000008,2005-12-31,2004-12-31,176836.94,160298.77,163566.58,159943.62,175693.66,157790.8,165047.61,167457.62,155746.0,159418.53,168382.0,0,155746.0
T000009,2005-03-31,2004-12-31,90580.67,85603.25,84645.67,75837.05,75258.555,77558.04,75133.16,81984.12,64129.0,92481.76,86979.0,0,64129.0
T000009,2005-06-30,2004-12-31,83527.05,81841.26,86151.49,100027.72,100287.47,84751.58,100548.0,89971.52,92507.0,97600.31,104594.0,0,92507.0
T000009,2005-09-30,2004-12-31,99600.125,98507.484,96443.086,88348.27,95061.35,94371.58,90946.734,92496.47,83106.0,91806.09,83742.0,0,83106.0
T000009,2005-12-31,2004-12-31,108167.19,103183.58,101828.04,101412.69,111653.13,100790.91,102914.42,108009.3,96931.0,99971.516,115734.0,0,96931.0
T000010,2005-03-31,2004-12-31,130117.7,108878.49,124892.07,105803.61,100620.79,88513.66,97941.03,102505.76,74919.0,144546.16,122959.0,0,74919.0
T000010,2005-06-30,2004-12-31,127901.47,111476.3,130518.94,140120.81,134954.7,110300.664,131902.8,118582.516,118625.0,164931.86,148731.0,0,118625.0
T000010,2005-09-30,2004-12-31,146549.11,129774.95,141348.86,122208.95,123636.83,131245.56,123836.07,119604.164,109970.0,161780.77,124408.0,0,109970.0
T000010,2005-12-31,2004-12-31,179848.72,168772.66,175155.84,168527.97,180725.62,162860.67,169972.6,173912.0,160406.0,166860.11,177232.0,0,160406.0
T000011,2005-03-31,2004-12-31,91928.44,77848.4,87009.17,74870.16,73978.125,69662.54,72165.25,78282.1,61108.0,91480.79,84415.0,0,61108.0
T000011,2005-06-30,2004-12-31,81458.12,72799.766,85247.734,88850.93,88403.69,74039.516,86582.45,80849.65,78788.0,100412.695,92747.0,0,78788.0
T000011,2005-09-30,2004-12-31,96596.5,84550.05,92007.67,85342.016,83208.69,83866.41,84830.97,83347.91,77397.0,101007.33,90354.0,0,77397.0
T000011,2005-12-31,2004-12-31,113709.69,109443.71,109477.58,103446.55,113982.7,101739.26,105559.49,111664.8,99617.0,102530.19,112896.0,0,99617.0
T000012,2005-03-31,2004-12-31,580426.56,565531.1,510178.78,494629.56,468822.5,540581.2,503255.4,532945.6,481812.0,501812.5,502032.0,0,481812.0
T000012,2005-06-30,2004-12-31,435295.9,490698.94,391341.2,510993.62,495204.6,485784.66,538959.9,476695.06,500956.0,524287.47,513773.0,0,500956.0
T000012,2005-09-30,2004-12-31,629232.5,646231.3,579114.1,564074.06,654782.0,666611.1,590818.1,635859.9,562476.0,568714.7,573492.0,0,562476.0
T000012,2005-12-31,2004-12-31,621299.5,605606.8,529145.7,536379.8,611855.75,622470.75,561711.56,600674.0,529551.0,534353.94,541268.0,0,529551.0
T000013,2005-03-31,2004-12-31,3460394.0,3307025.0,3376278.5,3010538.5,3354718.0,3362807.8,3035582.5,3384956.8,2919108.0,2847149.5,3038791.0,0,2919108.0
T000013,2005-06-30,2004-12-31,2879978.0,2823256.5,3057579.8,2876103.2,2980800.5,2872760.2,2971297.5,3028512.2,2749023.0,2793031.5,2845000.0,0,2749023.0
T000013,2005-09-30,2004-12-31,3680872.0,3548035.0,3516584.5,3327908.8,3620926.5,3457417.8,3468197.2,3639404.0,3311344.0,3156223.8,3293652.0,0,3311344.0
T000013,2005-12-31,2004-12-31,3746115.2,3813787.0,3622904.8,3308949.0,3784404.0,3758360.2,3460113.2,3797815.5,3266387.0,3334540.0,3363957.0,0,3266387.0
T000014,2005-03-31,2004-12-31,27580.0,25744.238,25843.021,23373.979,24675.604,25248.395,24470.748,26008.371,23208.85,23234.328,24836.45,0,23208.85
T000014,2005-06-30,2004-12-31,21261.842,20293.518,21012.75,23036.77,22844.707,21656.967,24608.906,21604.541,22829.93,22592.486,24737.5,0,22829.93
T000014,2005-09-30,2004-12-31,27998.277,26033.295,25743.875,24407.107,27427.15,27678.002,25381.57,26659.242,24061.42,24532.502,24136.38,0,24061.42
T000014,2005-12-31,2004-12-31,29877.504,27846.707,27390.533,25708.531,30185.16,28286.396,27301.582,28996.127,25766.56,26146.754,27102.91,0,25766.56
T000015,2005-03-31,2004-12-31,48546.035,45408.375,45446.152,41644.637,43297.445,45068.71,42726.74,46217.6,40589.02,42503.848,43856.12,0,40589.02
T000015,2005-06-30,2004-12-31,38272.555,36782.1,38381.695,42145.734,42318.383,38492.543,44619.91,39567.527,41456.37,42881.875,43782.9,0,41456.37
T000015,2005-09-30,2004-12-31,49706.145,47231.44,46248.195,44633.316,50659.94,47031.383,46309.36,48556.652,43929.66,45232.46,46647.44,0,43929.66
T000015,2005-12-31,2004-12-31,51776.344,47302.996,46944.0,45029.2,52450.965,47368.145,47491.4,50593.664,44795.07,45215.33,48165.78,0,44795.07
T000016,2005-03-31,2004-12-31,32771.08,31575.664,29794.59,28697.2,29030.621,31460.38,29320.984,31729.162,27856.2,29607.096,25997.68,0,27856.2
T000016,2005-06-30,2004-12-31,25648.174,25537.914,24825.797,29469.293,29125.0,27293.078,31051.295,27238.344,28882.24,30374.422,26646.54,0,28882.24
T000016,2005-09-30,2004-12-31,33942.758,33287.824,31363.555,30498.707,35320.215,32764.404,31760.902,33890.914,30120.3,31422.549,29287.22,0,30120.3
T000016,2005-12-31,2004-12-31,35590.734,32424.598,31648.225,30785.21,36184.547,33125.004,32301.16,35299.54,30458.72,30638.82,31678.59,0,30458.72
T000017,2005-03-31,2004-12-31,14336.255,12999.007,13590.559,12163.646,12786.382,13849.715,12226.719,14191.067,11434.31,12461.694,11328.34,0,11434.31
T000017,2005-06-30,2004-12-31,11664.953,10881.063,12039.39,12506.947,12510.128,12305.133,12904.748,12937.943,11921.31,12605.27,11180.16,0,11921.31
T000017,2005-09-30,2004-12-31,14827.793,13410.829,13993.095,13515.96,14233.486,13762.67,13786.771,14789.178,13012.75,13777.67,11731.27,0,13012.75
T000017,2005-12-31,2004-12-31,15581.105,14295.279,14594.323,13891.09,15531.104,15155.836,14490.569,15799.771,13669.53,13891.003,12746.3,0,13669.53
T000018,2004-09-30,2004-06-30,553.7696,568.5463,515.4137,589.104,581.7545,599.92957,597.1848,592.08545,584.0,578.7952,453.0,0,584.0
T000018,2004-12-31,2004-06-30,549.446,558.7707,519.30774,581.3117,536.75494,533.7445,614.3132,558.7426,578.0,588.1316,442.0,0,578.0
T000018,2005-03-31,2004-06-30,492.80927,501.76892,455.35764,489.83905,492.06335,528.7953,504.13873,491.2085,482.0,506.33594,401.0,0,482.0
T000018,2005-06-30,2004-06-30,522.13293,572.69745,467.8645,491.0769,533.50507,537.322,519.0942,533.1093,486.0,491.02158,443.0,0,486.0
T000019,2004-09-30,2004-06-30,609.5474,584.74756,599.541,574.3451,617.4639,593.3709,587.3475,610.6258,559.0,567.9123,590.0,0,559.0
T000019,2004-12-31,2004-06-30,543.6886,517.00903,545.2689,538.48914,530.4502,520.41125,552.72375,540.911,512.0,498.78775,554.0,0,512.0
T000019,2005-03-31,2004-06-30,489.42374,488.4596,491.7798,500.9278,486.90833,473.7164,501.0115,478.40427,474.0,504.64746,481.0,0,474.0
T000019,2005-06-30,2004-06-30,577.096,593.926,575.73236,574.35864,579.4012,572.683,604.55615,578.98035,568.0,580.59174,576.0,0,568.0
T000020,2004-09-30,2004-06-30,3155.3438,3216.3728,3191.8557,2964.9353,3179.3833,3312.9,3066.0278,3231.6877,3023.0,3070.0266,3290.0,0,3023.0
T000020,2004-12-31,2004-06-30,2389.0625,2371.2642,2364.733,2351.8728,2460.6726,2443.12,2410.0212,2421.3477,2245.0,2302.2097,2323.0,0,2245.0
T000020,2005-03-31,2004-06-30,2504.8135,2584.7368,2485.3306,2490.4417,2591.1443,2732.6575,2504.4805,2668.9639,2421.0,2326.299,2513.0,0,2421.0
T000020,2005-06-30,2004-06-30,2877.685,2971.096,2910.2705,2960.6357,2944.7622,3005.5815,3017.9111,2942.3003,2853.0,2951.146,2883.0,0,2853.0
T000021,2004-09-30,2004-06-30,3037.9224,3020.774,3013.3445,2899.8723,3172.079,3205.862,2942.9094,3094.1936,2916.0,2832.1802,3173.0,0,2916.0
T000021,2004-12-31,2004-06-30,2033.8246,1958.0513,2088.6228,1983.3345,2067.8274,2047.2708,2101.2107,2072.5898,1969.0,1828.2588,2147.0,0,1969.0
T000021,2005-03-31,2004-06-30,1926.4481,1971.1476,1881.4706,1844.2784,1853.0239,2026.8398,1869.0436,2001.0609,1817.0,1825.2472,2193.0,0,1817.0
T000021,2005-06-30,2004-06-30,2713.186,2783.3699,2670.492,2644.446,2743.999,2809.356,2678.3582,2690.1934,2535.0,2669.8662,2885.0,0,2535.0
T000022,2004-09-30,2004-06-30,2116.4211,2101.528,2112.9844,2087.3447,2120.7852,2088.925,2140.0554,2118.7842,2047.0,2064.2478,2112.0,0,2047.0
T000022,2004-12-31,2004-06-30,2003.0995,1947.4755,1971.5183,2022.2009,2003.3634,1959.0808,2097.558,1997.5883,1958.0,1904.9884,1946.0,0,1958.0
T000022,2005-03-31,2004-06-30,1871.1135,1856.8185,1853.7742,1894.084,1883.8591,1866.3658,1891.8961,1879.441,1795.0,1896.3745,1797.0,0,1795.0
T000022,2005-06-30,2004-06-30,2033.5763,2075.889,2042.9705,2083.9285,2075.9954,2074.4185,2167.568,2071.1873,2043.0,2074.3306,2053.0,0,2043.0
T000023,2004-09-30,2004-06-30,1021.193,1040.8336,1018.622,1023.51575,1043.4911,1068.0942,983.6224,1060.2627,981.0,939.6378,991.0,0,981.0
T000023,2004-12-31,2004-06-30,936.4992,931.9624,916.722,947.48926,943.4349,926.2182,988.27576,948.22363,917.0,1098.8163,907.0,0,917.0
T000023,2005-03-31,2004-06-30,1302.7489,1331.2369,1248.6267,1211.1584,1311.8706,1369.8745,1279.1538,1330.3416,1236.0,1228.7501,1432.0,0,1236.0
T000023,2005-06-30,2004-06-30,1013.2617,1015.16144,991.2512,1014.7154,990.15875,1001.1354,1048.1708,1012.0532,985.0,994.2673,1024.0,0,985.0
T000024,2004-09-30,2004-06-30,5303.4277,5058.4395,5235.6475,4956.5103,5433.656,5278.873,5022.799,5345.7646,4797.0,4878.639,5183.0,0,4797.0
T000024,2004-12-31,2004-06-30,4503.3765,4248.051,4487.0796,4469.163,4376.6694,4310.413,4506.9033,4369.8477,4203.0,4020.419,4319.0,0,4203.0
T000024,2005-03-31,2004-06-30,3895.6677,4070.0054,3843.0925,4027.1064,3813.3252,3846.1235,3899.8552,3865.6343,3697.0,4051.3962,3861.0,0,3697.0
T000024,2005-06-30,2004-06-30,4879.2646,5140.392,4816.232,4912.421,4944.82,4926.7993,5087.2393,4902.8135,4806.0,4955.427,4874.0,0,4806.0
T000025,2004-09-30,2004-06-30,1144.0038,1134.3044,1140.7788,1038.5652,1143.8093,1129.4847,1045.653,1167.7589,1036.0,1011.59,1230.0,0,1036.0
T000025,2004-12-31,2004-06-30,643.1911,631.03735,638.44507,621.05194,618.2179,648.2631,646.29663,656.3399,602.0,537.9834,652.0,0,602.0
T000025,2005-03-31,2004-06-30,568.32715,592.7478,560.4796,546.81146,548.2763,554.49054,544.788,589.9248,532.0,542.88806,590.0,0,532.0
T000025,2005-06-30,2004-06-30,901.64087,879.47156,894.5433,947.63495,911.1737,838.44434,943.9151,905.8871,893.0,957.8567,974.0,0,893.0
T000026,2004-09-30,2004-06-30,1166.1552,1080.8762,1136.45,1059.2216,1181.0139,1189.3354,1122.5742,1160.1222,1117.0,1054.4578,1079.0,0,1117.0
T000026,2004-12-31,2004-06-30,616.326,566.54553,604.4585,707.2742,656.17267,595.54675,634.4546,643.7985,601.0,457.59525,580.0,0,601.0
T000026,2005-03-31,2004-06-30,334.1335,379.92352,300.44824,390.66626,414.59448,333.46658,287.54822,350.4642,287.0,400.5226,324.0,0,287.0
T000026,2005-06-30,2004-06-30,871.2917,927.2276,836.4964,972.0598,921.8905,826.9302,868.6443,872.0921,823.0,909.80945,867.0,0,823.0
T000027,2004-09-30,2004-06-30,9580.02,9391.719,9320.304,9323.102,9931.646,10016.88,9178.1045,9751.616,9187.0,8820.128,9519.0,0,9187.0
T000027,2004-12-31,2004-06-30,4834.992,4679.539,5018.8657,4898.833,4944.37,4748.9653,5079.532,5213.9004,4788.0,4020.4644,5088.0,0,4788.0
T000027,2005-03-31,2004-06-30,3778.9707,4019.904,3584.0461,3879.2305,3803.975,3390.9502,3677.4277,3848.8418,3656.0,3937.0352,4093.0,0,3656.0
T000027,2005-06-30,2004-06-30,7991.6367,8210.705,7682.3447,7777.944,8045.4287,7590.799,7743.48,7940.7363,7358.0,8014.058,7749.0,0,7358.0
T000028,2004-09-30,2004-06-30,3018.458,3058.9536,3110.1196,2872.4844,3009.2114,3095.6716,3057.3884,3024.6555,3023.0,2922.317,2875.0,0,3023.0
T000028,2004-12-31,2004-06-30,2535.1462,2431.0225,2608.4558,2499.6626,2534.6763,2576.5527,2589.432,2537.3982,2438.0,2337.313,2638.0,0,2438.0
T000028,2005-03-31,2004-06-30,2321.7449,2318.0059,2287.225,2283.1301,2335.5713,2438.1414,2262.7974,2347.8206,2187.0,2281.0933,2498.0,0,2187.0
T000028,2005-06-30,2004-06-30,2680.3042,2783.5415,2706.8787,2641.6726,2707.2097,2906.505,2731.404,2708.1152,2579.0,2658.437,2779.0,0,2579.0
T000029,2004-09-30,2004-06-30,3081.0483,3021.13,3041.6023,2843.8108,3111.5737,3037.3418,2960.467,3130.927,2875.0,2840.5828,2992.0,0,2875.0
T000029,2004-12-31,2004-06-30,2708.2134,2563.5044,2723.2312,2635.6672,2695.165,2623.1519,2758.9941,2756.0186,2583.0,2507.4446,2694.0,0,2583.0
T000029,2005-03-31,2004-06-30,2497.6677,2472.8184,2462.8674,2472.9104,2505.0134,2434.218,2534.923,2521.9985,2424.0,2479.795,2610.0,0,2424.0
T000029,2005-06-30,2004-06-30,2809.027,2848.837,2742.7014,2797.8923,2790.5034,2787.9539,2878.2732,2810.314,2715.0,2762.8457,2974.0,0,2715.0
T000030,2004-09-30,2004-06-30,1383.4784,1366.5139,1345.1461,1334.1022,1409.0276,1455.5195,1321.7963,1408.3284,1298.0,1289.4016,1384.0,0,1298.0
T000030,2004-12-31,2004-06-30,727.902,727.7154,729.17114,752.2651,737.06506,740.67474,764.4042,768.1185,711.0,610.4388,725.0,0,711.0
T000030,2005-03-31,2004-06-30,562.9059,587.4741,552.4902,601.22614,545.438,541.8573,562.2942,569.2871,547.0,619.6806,615.0,0,547.0
T000030,2005-06-30,2004-06-30,1186.9685,1197.0583,1162.4446,1205.5278,1188.6495,1115.6888,1202.9363,1186.9653,1140.0,1236.9506,1183.0,0,1140.0
T000031,2004-09-30,2004-06-30,362.76132,336.05096,376.16562,305.95154,358.07855,370.06842,319.72855,373.40405,306.0,308.4825,333.0,0,306.0
T000031,2004-12-31,2004-06-30,335.84326,297.97025,338.11908,304.92502,308.41177,290.69177,324.59293,313.44693,301.0,302.9025,294.0,0,301.0
T000031,2005-03-31,2004-06-30,302.61792,310.5286,297.3725,279.20016,283.3176,319.36792,286.21396,295.901,271.0,286.6714,290.0,0,271.0
T000031,2005-06-30,2004-06-30,288.35776,332.51337,280.96255,294.35153,304.3632,299.59467,311.80414,295.30493,291.0,293.7198,294.0,0,291.0
T000032,2004-09-30,2004-06-30,3264.5708,3335.5718,3289.9211,3187.747,3368.163,3495.6143,3178.0051,3375.8218,3397.0,2892.3066,3148.0,0,3397.0
T000032,2004-12-31,2004-06-30,719.8112,730.7598,662.17456,831.27313,827.1518,902.01276,752.5825,952.53485,762.0,295.11,754.0,0,762.0
T000032,2005-03-31,2004-06-30,177.52478,200.18854,-72.88599,286.1499,160.48267,278.51135,57.216064,263.59375,197.0,179.20483,224.0,0,197.0
T000032,2005-06-30,2004-06-30,1895.6824,1823.2375,1653.0747,2076.385,1949.8328,1708.8683,1801.2612,1920.5939,1725.0,2062.3992,1656.0,0,1725.0
T000033,2004-09-30,2004-06-30,191.57986,182.59467,192.56348,167.82266,190.59927,201.62598,189.03339,186.41785,163.0,217.16603,180.0,0,163.0
T000033,2004-12-31,2004-06-30,298.47156,248.56628,306.18616,275.10535,287.59998,272.6892,304.54703,282.03033,284.0,282.30457,303.0,0,284.0
T000033,2005-03-31,2004-06-30,169.42302,177.16943,189.85172,177.31888,170.94968,167.4638,177.95444,161.11049,159.0,195.9977,163.0,0,159.0
T000033,2005-06-30,2004-06-30,187.07785,193.4574,175.8878,194.64732,181.591,176.4667,184.99728,176.97432,170.0,175.05936,172.0,0,170.0
T000034,2004-09-30,2004-06-30,382.19922,372.93002,381.76553,377.84338,395.3324,391.30853,377.262,389.73596,378.0,353.2883,392.0,0,378.0
T000034,2004-12-31,2004-06-30,231.42128,231.87355,231.84668,232.05406,247.06535,235.51416,239.10072,246.8099,223.0,193.39908,236.0,0,223.0
T000034,2005-03-31,2004-06-30,181.55142,200.39195,183.51196,182.19212,182.88586,181.73181,181.90672,192.75616,179.0,185.61252,186.0,0,179.0
T000034,2005-06-30,2004-06-30,294.019,307.2533,297.1866,297.12717,297.85373,285.02795,307.77435,294.04,289.0,310.4253,295.0,0,289.0
T000035,2004-09-30,2004-06-30,423.0126,409.3594,420.8374,377.46805,437.231,423.9024,394.69678,431.82254,371.0,387.61414,437.0,0,371.0
T000035,2004-12-31,2004-06-30,394.44797,361.7594,404.5589,371.82138,393.197,398.00635,393.15622,383.9393,362.0,362.5804,419.0,0,362.0
T000035,2005-03-31,2004-06-30,370.24112,357.36276,376.47812,358.2541,363.1515,375.08417,370.7713,366.31885,349.0,370.96704,400.0,0,349.0
T000035,2005-06-30,2004-06-30,418.72937,424.6834,420.09802,399.21164,426.03473,419.6672,426.96866,419.12125,400.0,406.49255,454.0,0,400.0
T000036,2004-09-30,2004-06-30,602.3066,576.0134,591.7146,548.8905,602.6333,583.8028,567.5578,601.2838,525.0,571.33124,596.0,0,525.0
T000036,2004-12-31,2004-06-30,591.5572,541.8917,595.99713,563.61554,565.9922,562.4647,596.2593,577.6522,551.0,544.38574,587.0,0,551.0
T000036,2005-03-31,2004-06-30,519.5973,506.9882,524.7883,520.54114,517.5763,511.9405,519.6265,503.69635,485.0,545.60156,536.0,0,485.0
T000036,2005-06-30,2004-06-30,605.3947,614.00226,602.5106,587.8066,602.99426,607.314,623.2042,603.60876,585.0,596.08057,616.0,0,585.0
T000037,2004-09-30,2004-06-30,1243.643,1167.5334,1244.1724,1157.9131,1286.7507,1246.3569,1086.7537,1222.2157,1108.0,1026.9309,1402.0,0,1108.0
T000037,2004-12-31,2004-06-30,443.9602,411.85944,439.15643,464.94073,487.37653,426.8923,399.36694,481.31375,380.0,242.4151,472.0,0,380.0
T000037,2005-03-31,2004-06-30,205.98706,242.52647,181.47357,197.55359,180.96063,175.34229,138.82507,236.28265,158.0,212.21625,203.0,0,158.0
T000037,2005-06-30,2004-06-30,766.6419,788.12476,744.6314,803.8146,775.5681,706.56134,794.9496,766.6736,756.0,863.2095,1004.0,0,756.0
T000038,2004-09-30,2004-06-30,2048.8508,2091.4126,2050.1611,2121.2566,2180.687,2125.378,2154.114,2143.089,2139.0,2066.624,1981.0,0,2139.0
T000038,2004-12-31,2004-06-30,2005.0726,1979.241,1996.935,2041.0952,2071.0388,2016.5438,2153.8938,2049.4917,2031.0,2047.1562,1952.0,0,2031.0
T000038,2005-03-31,2004-06-30,1950.6506,1973.7948,1901.8945,1996.9039,1985.1586,2008.6892,2042.8368,1973.8088,1971.0,1894.1464,1832.0,0,1971.0
T000038,2005-06-30,2004-06-30,1909.6202,1892.6643,1792.2612,1904.4274,1959.3906,1919.6488,1929.0974,1891.6132,1815.0,1827.3964,1670.0,0,1815.0
T000039,2004-03-31,2003-12-31,11152.833,11768.255,11428.68,11109.092,10957.987,12086.163,11448.153,11165.213,10500.0,11910.716,13300.0,0,10500.0
T000039,2004-06-30,2003-12-31,13556.212,14174.76,13526.387,11885.913,13605.815,15865.811,11938.445,14070.607,11000.0,11395.3125,16200.0,0,11000.0
T000039,2004-09-30,2003-12-31,11333.271,11999.289,11269.162,11673.245,11182.77,12498.652,11868.751,10770.999,11100.0,12086.707,11300.0,0,11100.0
T000039,2004-12-31,2003-12-31,13598.649,13833.61,13531.878,13196.416,13198.319,14792.088,13878.65,13359.646,13100.0,13411.46,14700.0,0,13100.0
T000040,2004-03-31,2003-12-31,6764.0444,6654.412,6596.4043,6303.045,7139.2007,6960.5596,6375.8745,6599.966,5500.0,7608.9434,7200.0,0,5500.0
T000040,2004-06-30,2003-12-31,7787.2017,8186.6084,7498.0273,7607.092,8071.945,9181.361,7835.6465,8213.575,7200.0,8067.5776,9000.0,0,7200.0
T000040,2004-09-30,2003-12-31,7060.351,7266.933,6827.021,6850.617,6679.727,7037.2495,6900.9414,6864.5317,6300.0,7703.8193,7200.0,0,6300.0
T000040,2004-12-31,2003-12-31,7844.597,7824.695,7663.8574,8302.003,7813.418,8338.891,8487.293,8122.4873,8000.0,8220.575,8000.0,0,8000.0
T000041,2001-03-31,2000-12-31,2383.7588,2646.0457,2000.2898,2342.13,2614.713,2613.7913,2387.8357,2461.23,2012.0,2887.106,1649.0,0,2012.0
T000041,2001-06-30,2000-12-31,3273.1987,3122.7463,3250.3645,3387.735,3354.0833,3412.656,3787.95,3331.6143,3525.0,3409.289,2131.0,0,3525.0
T000041,2001-09-30,2000-12-31,2636.4475,3030.3176,2708.0508,2755.6907,2672.848,2602.5461,2857.1836,2628.182,2586.0,2842.3071,1515.0,0,2586.0
T000041,2001-12-31,2000-12-31,2917.8423,3142.5955,2720.9744,3134.0972,3085.8647,3139.635,2976.988,2991.5747,2791.0,2880.6492,1602.0,0,2791.0
T000042,2001-03-31,2000-12-31,2763.4644,2575.872,1617.4174,2638.8186,2392.214,2237.8948,2767.1833,2732.38,2447.0,3285.1309,1761.0,0,2447.0
